GENESIS-Tabelle: 12411-0012
Bevölkerung: Bundesländer, Stichtag, Altersjahre;;;;;;;;;;;;;;;;;
Fortschreibung des Bevölkerungsstandes;;;;;;;;;;;;;;;;;
Bevölkerungsstand (Anzahl);;;;;;;;;;;;;;;;;
;;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer;Bundesländer
;;Baden-Württemberg;Bayern;Berlin;Brandenburg;Bremen;Hamburg;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Nordrhein-Westfalen;Rheinland-Pfalz;Saarland;Sachsen;Sachsen-Anhalt;Schleswig-Holstein;Thüringen
31.12.1978;83-Jährige;21612;27883;9258;-;2084;6316;15204;-;20978;40833;9328;2335;-;-;8126;-
31.12.1978;84-Jährige;17852;23230;8152;-;1817;5620;12711;-;17607;33760;8005;1885;-;-;7098;-
31.12.1978;85-Jährige;14807;19313;6950;-;1590;4697;10664;-;14972;27951;6635;1589;-;-;5876;-
31.12.1978;86-Jährige;11698;15561;5793;-;1235;3674;8293;-;11907;22933;5076;1239;-;-;4918;-
31.12.1978;87-Jährige;9696;12639;4702;-;976;3075;6984;-;9711;18185;4271;981;-;-;3916;-
31.12.1978;88-Jährige;7437;9559;3679;-;791;2407;5305;-;7604;14349;3171;737;-;-;3253;-
31.12.1978;89-Jährige;6020;7215;2766;-;739;1947;4274;-;5924;11097;2479;582;-;-;2384;-
31.12.1978;90 Jahre und mehr;16107;18729;6832;-;1950;4548;10649;-;14229;29173;5794;1521;-;-;6612;-
31.12.1978;Insgesamt;9137790;10831371;1909706;-;698277;1664305;5553508;-;7225167;17006354;3630947;1072953;-;-;2591285;-
31.12.1979;unter 1 Jahr;92372;106920;16956;-;5596;12522;51705;-;67246;158117;34635;9707;-;-;22779;-
31.12.1979;1-Jährige;89847;105199;16189;-;5626;12205;51187;-;68525;156981;34154;9397;-;-;23270;-
31.12.1979;2-Jährige;90488;105386;15891;-;5685;12286;51845;-;69276;159119;33895;9650;-;-;23476;-
31.12.1979;3-Jährige;94206;107124;16693;-;5954;12910;53107;-;72258;163641;34399;9343;-;-;24812;-
31.12.1979;4-Jährige;93535;106124;16178;-;5911;12419;52512;-;71081;160494;33730;9272;-;-;24217;-
31.12.1979;5-Jährige;97362;110875;16598;-;5984;12716;53889;-;75293;164961;35033;9584;-;-;25399;-
31.12.1979;6-Jährige;98063;112137;15900;-;6307;12616;54656;-;78348;169727;36267;9558;-;-;26488;-
31.12.1979;7-Jährige;107834;123675;17011;-;6911;14025;59625;-;87323;187971;40407;10780;-;-;29697;-
31.12.1979;8-Jährige;119560;136916;18670;-;7686;15932;67151;-;98225;212070;45573;12369;-;-;34405;-
31.12.1979;9-Jährige;124452;143010;19241;-;8182;16477;70160;-;103672;220661;48090;12754;-;-;35847;-
31.12.1979;10-Jährige;138751;159672;20623;-;9409;18586;77582;-;115731;253111;53872;14882;-;-;41224;-
31.12.1979;11-Jährige;149243;170553;22579;-;10378;21717;83664;-;123082;271199;57873;16252;-;-;44920;-
31.12.1979;12-Jährige;154392;176833;23672;-;10714;22807;86831;-;128066;281488;60076;17193;-;-;46446;-
31.12.1979;13-Jährige;160608;182724;24402;-;11184;23776;89323;-;130967;289340;63710;18033;-;-;47475;-
31.12.1979;14-Jährige;161062;182972;25182;-;11299;23320;89963;-;130751;292206;64123;18739;-;-;46653;-
31.12.1979;15-Jährige;165117;188240;25746;-;11264;23807;91996;-;132422;297699;66761;19483;-;-;47175;-
31.12.1979;16-Jährige;163383;186178;25121;-;11074;23996;91042;-;129521;294947;66710;19910;-;-;45520;-
31.12.1979;17-Jährige;158942;181650;24003;-;10920;22910;88264;-;124164;283888;64733;19641;-;-;42778;-
31.12.1979;18-Jährige;158731;181340;23458;-;10886;22916;88363;-;122689;282655;64808;19840;-;-;41344;-
31.12.1979;19-Jährige;155202;176866;23800;-;10621;22840;86060;-;117200;277933;62023;18932;-;-;40062;-
31.12.1979;20-Jährige;149538;173444;23837;-;10488;22612;84382;-;112716;270767;59378;19078;-;-;39550;-
31.12.1979;21-Jährige;144759;167745;22829;-;10304;22500;82228;-;106172;259024;56401;17765;-;-;37541;-
31.12.1979;22-Jährige;142106;165244;22511;-;10506;22655;81721;-;104345;256916;55023;17255;-;-;36729;-
31.12.1979;23-Jährige;140524;160911;23219;-;9956;22272;81036;-;101049;250144;53256;16363;-;-;35379;-
31.12.1979;24-Jährige;133981;154023;23540;-;9770;22022;79218;-;97594;242781;51065;15556;-;-;34474;-
31.12.1979;25-Jährige;134431;154642;24462;-;9818;22270;81683;-;97680;244364;51266;15829;-;-;34842;-
31.12.1979;26-Jährige;129467;150378;25071;-;9467;21400;79421;-;94809;233872;50184;15412;-;-;33655;-
31.12.1979;27-Jährige;132250;153269;26529;-;9842;22038;81676;-;96641;235430;50237;15125;-;-;34382;-
31.12.1979;28-Jährige;128897;150624;27715;-;9696;22587;80765;-;95368;227176;49007;14554;-;-;35196;-
31.12.1979;29-Jährige;134125;156575;30381;-;9600;23572;85368;-;97946;234027;50853;14981;-;-;36551;-
31.12.1979;30-Jährige;133625;155500;29444;-;9709;24007;85699;-;97750;236218;50332;15696;-;-;36538;-
31.12.1979;31-Jährige;127507;152704;27351;-;9100;23786;82802;-;92143;222951;44557;13934;-;-;35643;-
31.12.1979;32-Jährige;120045;150437;25450;-;8515;22547;78380;-;85391;208310;39422;11625;-;-;32940;-
31.12.1979;33-Jährige;107982;137005;20589;-;8617;21830;68551;-;82241;197282;36535;9587;-;-;31541;-
31.12.1979;34-Jährige;95648;112549;23621;-;7470;19620;58890;-;66748;171760;31879;9202;-;-;26768;-
31.12.1979;35-Jährige;123879;145373;30259;-;9083;24808;78435;-;90209;221587;41729;12316;-;-;35974;-
31.12.1979;36-Jährige;126595;147447;31937;-;9722;25444;79057;-;94823;224853;42631;12450;-;-;37410;-
31.12.1979;37-Jährige;125372;144445;30969;-;9701;24930;75113;-;92784;223400;42221;12264;-;-;36771;-
31.12.1979;38-Jährige;149152;175602;35101;-;10823;28515;90680;-;114131;266031;53165;15781;-;-;44771;-
31.12.1979;39-Jährige;160046;192112;34392;-;11763;29520;98287;-;122148;292613;59524;17097;-;-;46331;-
31.12.1979;40-Jährige;159252;189327;32414;-;11345;28740;95569;-;121057;289779;59044;17565;-;-;46387;-
31.12.1979;41-Jährige;149993;173504;30195;-;11128;27489;88848;-;116246;277757;56063;16536;-;-;44484;-
31.12.1979;42-Jährige;141319;159506;28836;-;10620;26102;83672;-;108709;264328;53158;16814;-;-;41349;-
31.12.1979;43-Jährige;139361;157191;28384;-;10423;25815;83081;-;106192;262141;54002;17610;-;-;40045;-
31.12.1979;44-Jährige;135555;151636;28052;-;9997;25987;80761;-;103939;259843;52989;15953;-;-;38331;-
31.12.1979;45-Jährige;125762;142649;26226;-;9479;23080;76297;-;97514;250836;49855;14437;-;-;35351;-
31.12.1979;46-Jährige;108463;122704;19169;-;7261;18121;62666;-;78487;202266;42141;12832;-;-;27180;-
31.12.1979;47-Jährige;107979;125626;18184;-;7475;17641;62971;-;79996;205924;42230;13369;-;-;26986;-
31.12.1979;48-Jährige;110277;126430;19303;-;7722;18525;65265;-;82188;213944;44029;13961;-;-;27627;-
31.12.1979;49-Jährige;116281;134751;20532;-;8349;20204;70171;-;87720;232333;47707;14639;-;-;29207;-
31.12.1979;50-Jährige;112736;131293;20241;-;8154;20599;69774;-;86511;228046;47316;14269;-;-;28744;-
31.12.1979;51-Jährige;113489;133888;20246;-;8721;20992;70907;-;88688;230789;48491;14696;-;-;29602;-
31.12.1979;52-Jährige;105723;126081;19299;-;8165;19454;66698;-;85127;216309;45907;13900;-;-;27455;-
31.12.1979;53-Jährige;105049;127256;19719;-;8107;19704;67820;-;83557;211788;45431;13573;-;-;27210;-
31.12.1979;54-Jährige;104690;126976;19852;-;8315;20559;68365;-;85444;212830;45978;13675;-;-;28772;-
31.12.1979;55-Jährige;96478;120334;17749;-;7799;19203;64463;-;79825;200496;43085;13723;-;-;26715;-
31.12.1979;56-Jährige;97884;122326;16879;-;7830;18890;64169;-;78672;193353;43184;14475;-;-;27152;-
31.12.1979;57-Jährige;100722;128048;18579;-;8688;20141;66993;-;83927;205273;45435;13939;-;-;28540;-
31.12.1979;58-Jährige;106303;133620;21436;-;9261;21772;69622;-;87442;210602;46097;13983;-;-;30831;-
31.12.1979;59-Jährige;106029;132797;23711;-;9366;23081;70458;-;86368;203329;44264;12944;-;-;31228;-
31.12.1979;60-Jährige;81370;102494;18809;-;7133;17303;52712;-;66186;156224;34381;9772;-;-;23494;-
31.12.1979;61-Jährige;53130;67229;12464;-;4764;11076;34155;-;43238;109044;22903;7357;-;-;15772;-
31.12.1979;62-Jährige;50169;66078;11966;-;4682;10711;32522;-;42359;103411;22246;7017;-;-;15286;-
31.12.1979;63-Jährige;54293;70046;13699;-;5088;12107;35149;-;47829;114324;24555;7381;-;-;17146;-
31.12.1979;64-Jährige;71818;89971;18416;-;6761;16369;47010;-;62554;145566;31774;8867;-;-;22426;-
31.12.1979;65-Jährige;92827;116064;22808;-;8354;20229;59213;-;79196;179513;39878;11425;-;-;27600;-
31.12.1979;66-Jährige;93801;117798;24887;-;8672;20379;59880;-;79511;179239;39905;11363;-;-;28323;-
31.12.1979;67-Jährige;94488;118845;25778;-;8485;20435;60234;-;80807;177832;39765;11551;-;-;28795;-
31.12.1979;68-Jährige;88063;110828;25473;-;8070;19523;56648;-;74966;166517;37175;10453;-;-;27174;-
31.12.1979;69-Jährige;88027;109959;25724;-;7951;19676;56750;-;74499;166106;37822;10810;-;-;27193;-
31.12.1979;70-Jährige;86597;107588;26802;-;7910;20302;56549;-;73669;165171;37026;10571;-;-;26803;-
31.12.1979;71-Jährige;83199;102253;26116;-;7803;19542;54148;-;69699;158839;35808;10144;-;-;25370;-
31.12.1979;72-Jährige;78329;96225;26170;-;7253;18698;51381;-;67019;150141;34137;9517;-;-;24339;-
31.12.1979;73-Jährige;73353;91450;24874;-;6768;17917;49158;-;62664;141722;31753;9060;-;-;22773;-
31.12.1979;74-Jährige;68629;85948;22780;-;6386;16621;46061;-;58615;132623;30619;8566;-;-;21375;-
31.12.1979;75-Jährige;64227;81057;21638;-;5868;15797;43321;-;56224;124736;28359;7879;-;-;20640;-
31.12.1979;76-Jährige;57908;73519;19782;-;5292;14482;38791;-;50598;111366;25410;7070;-;-;18695;-
31.12.1979;77-Jährige;53779;69383;19174;-;5088;13722;36305;-;48483;103369;23752;6452;-;-;17529;-
31.12.1979;78-Jährige;49249;62655;17002;-;4343;12144;32846;-;43520;92592;21678;5849;-;-;15722;-
31.12.1979;79-Jährige;42570;54846;15122;-;3829;10737;28995;-;38685;80726;18875;5058;-;-;14652;-
31.12.1979;80-Jährige;37369;47901;13674;-;3452;9553;24995;-;33735;69223;16382;4160;-;-;12471;-
31.12.1979;81-Jährige;32320;41385;12575;-;3158;8756;22090;-;30424;60516;14279;3624;-;-;11441;-
31.12.1979;82-Jährige;26625;34823;10962;-;2557;7479;18632;-;25517;49944;11575;3047;-;-;9637;-
31.12.1979;83-Jährige;23186;30458;9632;-;2341;6869;15818;-;22021;43508;9768;2474;-;-;8742;-
31.12.1979;84-Jährige;18923;24371;8079;-;1806;5530;13341;-;18352;35733;8158;2014;-;-;7172;-
31.12.1979;85-Jährige;15526;19940;7014;-;1577;4813;11004;-;15270;29062;6906;1633;-;-;6244;-
31.12.1979;86-Jährige;12599;16491;5895;-;1373;3973;9055;-;12791;23625;5599;1324;-;-;5061;-
31.12.1979;87-Jährige;9745;12986;4786;-;1023;3072;6933;-;10109;19183;4222;1031;-;-;4164;-
31.12.1979;88-Jährige;8020;10310;3813;-;785;2529;5805;-;8022;14867;3470;806;-;-;3249;-
31.12.1979;89-Jährige;6071;7746;2977;-;633;1938;4327;-;6169;11614;2567;586;-;-;2644;-
31.12.1979;90 Jahre und mehr;17418;19955;7233;-;2164;4944;11370;-;15132;31059;6505;1612;-;-;6903;-
31.12.1979;Insgesamt;9190052;10870968;1902250;-;695115;1653043;5576085;-;7234000;17017075;3633195;1068555;-;-;2599004;-
31.12.1980;unter 1 Jahr;99371;113805;18136;-;5925;13362;54557;-;71445;168545;37072;10370;-;-;24564;-
31.12.1980;1-Jährige;92810;107147;16786;-;5490;12325;51923;-;67843;158516;34963;9749;-;-;22996;-
31.12.1980;2-Jährige;90397;105756;16062;-;5647;12081;51627;-;69126;157670;34506;9432;-;-;23469;-
31.12.1980;3-Jährige;91246;106144;15869;-;5636;12210;52278;-;69934;159882;34295;9702;-;-;23665;-
31.12.1980;4-Jährige;94898;107945;16753;-;5972;12828;53528;-;72748;164628;34737;9365;-;-;25042;-
31.12.1980;5-Jährige;94250;106945;16225;-;5929;12376;52967;-;71566;161291;34026;9294;-;-;24428;-
31.12.1980;6-Jährige;97077;111444;16527;-;5983;12624;53945;-;75525;164927;35184;9622;-;-;25551;-
31.12.1980;7-Jährige;97905;112752;15940;-;6329;12505;54841;-;78717;169915;36469;9557;-;-;26685;-
31.12.1980;8-Jährige;108844;124681;17307;-;6947;14060;60146;-;87974;189394;40767;10807;-;-;29991;-
31.12.1980;9-Jährige;120780;138039;19004;-;7718;16062;67758;-;98978;213613;45977;12436;-;-;34674;-
31.12.1980;10-Jährige;125839;144195;19585;-;8235;16602;70821;-;104351;222483;48439;12765;-;-;36172;-
31.12.1980;11-Jährige;140415;161108;21108;-;9475;18761;78340;-;116618;255372;54370;14890;-;-;41602;-
31.12.1980;12-Jährige;150660;171770;22900;-;10433;21812;84353;-;123943;273200;58251;16267;-;-;45238;-
31.12.1980;13-Jährige;155595;177902;23911;-;10710;22856;87400;-;128705;282981;60447;17208;-;-;46786;-
31.12.1980;14-Jährige;162308;183927;24937;-;11237;23977;90167;-;131797;291744;64136;18051;-;-;47794;-
31.12.1980;15-Jährige;163474;184645;25858;-;11428;23612;91081;-;131665;295586;64551;18772;-;-;47021;-
31.12.1980;16-Jährige;167973;190279;26509;-;11433;24343;93401;-;133224;301818;67071;19496;-;-;47446;-
31.12.1980;17-Jährige;166304;188307;26093;-;11338;24607;92793;-;130398;299419;66991;19876;-;-;45745;-
31.12.1980;18-Jährige;161603;183647;25458;-;11213;23490;89816;-;124688;287689;65065;19491;-;-;43009;-
31.12.1980;19-Jährige;161003;183830;24911;-;11053;23612;89596;-;122816;284576;64747;19672;-;-;41800;-
31.12.1980;20-Jährige;157874;179961;25219;-;10676;23776;87607;-;117560;279603;61706;18790;-;-;40950;-
31.12.1980;21-Jährige;152293;175967;25236;-;10550;23550;86108;-;113047;272356;59014;18751;-;-;40222;-
31.12.1980;22-Jährige;147606;170162;24366;-;10409;23306;84078;-;106787;262155;56310;17634;-;-;37982;-
31.12.1980;23-Jährige;144728;166992;23729;-;10725;23305;83597;-;104966;259816;54967;17186;-;-;37020;-
31.12.1980;24-Jährige;143030;162601;24277;-;10192;22905;82747;-;101824;253468;53323;16444;-;-;35605;-
31.12.1980;25-Jährige;136251;155651;24367;-;9955;22435;80546;-;98355;245325;51246;15519;-;-;35060;-
31.12.1980;26-Jährige;136103;156163;25030;-;10013;22510;82563;-;98469;246345;51520;15804;-;-;35472;-
31.12.1980;27-Jährige;130795;151460;25395;-;9645;21621;80201;-;95467;235587;50408;15412;-;-;34122;-
31.12.1980;28-Jährige;133349;154533;26566;-;9917;22138;82442;-;97275;236835;50523;15109;-;-;34822;-
31.12.1980;29-Jährige;129744;151469;27489;-;9701;22522;81258;-;95993;228229;49290;14577;-;-;35555;-
31.12.1980;30-Jährige;135094;157465;30132;-;9630;23512;85726;-;98643;235172;51180;15010;-;-;36894;-
31.12.1980;31-Jährige;134227;156306;29072;-;9686;23816;85921;-;98358;236875;50615;15694;-;-;36978;-
31.12.1980;32-Jährige;127830;153398;27040;-;9064;23562;82930;-;92708;223275;44836;13938;-;-;36021;-
31.12.1980;33-Jährige;120315;151007;25119;-;8467;22312;78415;-;85931;208410;39706;11618;-;-;33223;-
31.12.1980;34-Jährige;108127;137517;20452;-;8557;21657;68490;-;82560;197252;36712;9613;-;-;31777;-
31.12.1980;35-Jährige;95930;113151;23376;-;7430;19353;58852;-;67089;172003;32049;9194;-;-;27043;-
31.12.1980;36-Jährige;124103;145904;29860;-;9054;24493;78536;-;90643;221520;41929;12303;-;-;36205;-
31.12.1980;37-Jährige;126957;147951;31566;-;9692;25171;79091;-;95068;224744;42806;12425;-;-;37659;-
31.12.1980;38-Jährige;125613;144864;30639;-;9678;24732;75214;-;92923;223313;42391;12297;-;-;36946;-
31.12.1980;39-Jährige;149393;176050;34762;-;10799;28308;90693;-;114301;265776;53284;15740;-;-;44884;-
31.12.1980;40-Jährige;160091;192485;34093;-;11674;29286;98321;-;122299;292341;59566;17081;-;-;46500;-
31.12.1980;41-Jährige;159360;189665;32117;-;11243;28475;95517;-;121123;289515;59111;17523;-;-;46507;-
31.12.1980;42-Jährige;149980;173605;29959;-;11106;27357;88758;-;116339;277344;56106;16519;-;-;44579;-
31.12.1980;43-Jährige;141188;159464;28643;-;10516;25931;83643;-;108804;263864;53215;16800;-;-;41389;-
31.12.1980;44-Jährige;139290;157260;28202;-;10393;25612;82898;-;106216;261484;53972;17580;-;-;40094;-
31.12.1980;45-Jährige;135415;151617;27845;-;9935;25753;80608;-;103884;259221;52969;15916;-;-;38360;-
31.12.1980;46-Jährige;125633;142487;26045;-;9440;22903;76150;-;97521;250078;49814;14407;-;-;35343;-
31.12.1980;47-Jährige;108298;122497;19085;-;7166;17968;62407;-;78416;201665;42113;12797;-;-;27221;-
31.12.1980;48-Jährige;107638;125443;18084;-;7403;17485;62797;-;79846;205072;42233;13313;-;-;26899;-
31.12.1980;49-Jährige;110048;126169;19153;-;7613;18343;65010;-;82021;212898;43906;13873;-;-;27663;-
31.12.1980;50-Jährige;115872;134392;20312;-;8264;20028;69859;-;87527;231214;47578;14583;-;-;29145;-
31.12.1980;51-Jährige;112324;130871;20033;-;8081;20374;69477;-;86280;226696;47183;14184;-;-;28661;-
31.12.1980;52-Jährige;112982;133411;19996;-;8611;20752;70554;-;88411;229236;48306;14596;-;-;29550;-
31.12.1980;53-Jährige;105195;125577;19030;-;8082;19227;66328;-;84804;214649;45701;13801;-;-;27366;-
31.12.1980;54-Jährige;104474;126680;19451;-;8021;19462;67374;-;83216;210028;45290;13465;-;-;27128;-
31.12.1980;55-Jährige;104089;126302;19567;-;8223;20294;67957;-;85013;210981;45762;13552;-;-;28687;-
31.12.1980;56-Jährige;95852;119682;17481;-;7711;18926;64055;-;79376;198567;42864;13583;-;-;26583;-
31.12.1980;57-Jährige;97189;121594;16594;-;7745;18583;63725;-;78196;191225;42909;14303;-;-;27051;-
31.12.1980;58-Jährige;99942;127119;18267;-;8572;19805;66480;-;83328;202890;45133;13770;-;-;28389;-
31.12.1980;59-Jährige;105525;132671;20971;-;9113;21388;68881;-;86722;207895;45748;13806;-;-;30577;-
31.12.1980;60-Jährige;105088;131940;23119;-;9202;22625;69784;-;85629;200350;43892;12773;-;-;31047;-
31.12.1980;61-Jährige;80592;101652;18386;-;7043;16967;52107;-;65682;153786;34078;9653;-;-;23303;-
31.12.1980;62-Jährige;52586;66503;12138;-;4662;10870;33768;-;42794;107204;22650;7233;-;-;15643;-
31.12.1980;63-Jährige;49614;65385;11621;-;4599;10439;32117;-;41933;101589;22033;6894;-;-;15160;-
31.12.1980;64-Jährige;53559;69217;13298;-;4977;11816;34636;-;47223;112143;24259;7264;-;-;16943;-
31.12.1980;65-Jährige;70827;88674;17945;-;6616;15987;46286;-;61665;142554;31313;8695;-;-;22130;-
31.12.1980;66-Jährige;91365;114215;22231;-;8185;19707;58294;-;77825;175626;39218;11197;-;-;27217;-
31.12.1980;67-Jährige;92162;115514;24196;-;8451;19856;58681;-;77900;175043;39107;11075;-;-;27789;-
31.12.1980;68-Jährige;92684;116307;25002;-;8284;19832;58919;-;79013;173111;38852;11186;-;-;28147;-
31.12.1980;69-Jährige;86136;108191;24587;-;7869;18959;55323;-;73021;161712;36195;10118;-;-;26464;-
31.12.1980;70-Jährige;85768;106883;24782;-;7712;19003;55174;-;72365;160773;36692;10460;-;-;26465;-
31.12.1980;71-Jährige;83976;104059;25711;-;7665;19589;54852;-;71362;159309;35744;10129;-;-;25959;-
31.12.1980;72-Jährige;80444;98540;25028;-;7464;18706;52264;-;67312;152475;34446;9704;-;-;24487;-
31.12.1980;73-Jährige;75422;92387;24941;-;6942;17894;49383;-;64447;143522;32647;9045;-;-;23403;-
31.12.1980;74-Jährige;70285;87330;23567;-;6492;17031;46929;-;59944;134574;30249;8556;-;-;21807;-
31.12.1980;75-Jährige;65410;81605;21477;-;6062;15654;43751;-;55638;125477;28945;8127;-;-;20317;-
31.12.1980;76-Jährige;60754;76533;20234;-;5563;14816;40806;-;53223;117054;26756;7387;-;-;19514;-
31.12.1980;77-Jährige;54465;68866;18384;-;4921;13479;36382;-;47556;103917;23692;6567;-;-;17619;-
31.12.1980;78-Jährige;50199;64573;17704;-;4723;12702;33829;-;45318;95780;22100;5924;-;-;16415;-
31.12.1980;79-Jährige;45549;57892;15628;-;4032;11128;30294;-;40319;85194;19996;5332;-;-;14572;-
31.12.1980;80-Jährige;39042;50251;13847;-;3479;9799;26498;-;35540;73581;17174;4554;-;-;13434;-
31.12.1980;81-Jährige;33988;43395;12322;-;3109;8646;22601;-;30702;62539;14857;3731;-;-;11301;-
31.12.1980;82-Jährige;29210;37172;11263;-;2840;7801;19916;-;27440;54148;12720;3241;-;-;10395;-
31.12.1980;83-Jährige;23702;30794;9682;-;2271;6616;16543;-;22741;44113;10243;2625;-;-;8654;-
31.12.1980;84-Jährige;20249;26606;8347;-;2042;6030;13817;-;19391;38107;8545;2142;-;-;7768;-
31.12.1980;85-Jährige;16423;20897;6910;-;1574;4765;11471;-;15971;30897;7019;1729;-;-;6309;-
31.12.1980;86-Jährige;13241;16854;5951;-;1355;4128;9390;-;13149;24714;5849;1354;-;-;5372;-
31.12.1980;87-Jährige;10633;13779;4848;-;1158;3366;7622;-;10820;19715;4639;1085;-;-;4270;-
31.12.1980;88-Jährige;8022;10668;3920;-;856;2533;5664;-;8414;15835;3466;837;-;-;3474;-
31.12.1980;89-Jährige;6499;8282;3029;-;618;2079;4707;-;6438;11967;2839;656;-;-;2653;-
31.12.1980;90 Jahre und mehr;18554;21356;7633;-;2197;5231;12071;-;16241;33213;6909;1694;-;-;7444;-
31.12.1980;Insgesamt;9258947;10928151;1896230;-;693846;1645095;5601031;-;7256386;17058193;3642482;1066299;-;-;2611285;-
31.12.1981;unter 1 Jahr;100388;116294;18596;-;6069;13308;54015;-;71581;168404;37284;10409;-;-;24683;-
31.12.1981;1-Jährige;98989;113753;17956;-;5897;13148;54640;-;71836;168325;37251;10363;-;-;24798;-
31.12.1981;2-Jährige;92828;107245;16721;-;5462;12169;52116;-;68310;158580;35199;9775;-;-;23133;-
31.12.1981;3-Jährige;90596;106234;16053;-;5635;11986;51769;-;69523;157945;34756;9433;-;-;23723;-
31.12.1981;4-Jährige;91509;106566;15846;-;5670;12095;52522;-;70246;160167;34509;9710;-;-;23925;-
31.12.1981;5-Jährige;94880;108458;16733;-;5971;12825;53628;-;73100;164911;34880;9373;-;-;25207;-
31.12.1981;6-Jährige;93527;107086;16126;-;5896;12210;52734;-;71597;160483;34112;9273;-;-;24577;-
31.12.1981;7-Jährige;96549;111576;16390;-;5982;12504;53775;-;75645;164260;35194;9583;-;-;25630;-
31.12.1981;8-Jährige;98322;113250;15968;-;6324;12445;55038;-;78997;170517;36582;9566;-;-;26868;-
31.12.1981;9-Jährige;109417;125393;17388;-;6914;14068;60491;-;88332;190135;40919;10832;-;-;30188;-
31.12.1981;10-Jährige;121372;138712;19079;-;7730;16131;68104;-;99446;214384;46148;12454;-;-;34833;-
31.12.1981;11-Jährige;126702;145079;19805;-;8247;16703;71224;-;104833;223694;48755;12773;-;-;36429;-
31.12.1981;12-Jährige;141238;161847;21234;-;9506;18830;78847;-;117072;256603;54570;14910;-;-;41830;-
31.12.1981;13-Jährige;151357;172611;22990;-;10404;21749;84787;-;124507;274395;58456;16276;-;-;45475;-
31.12.1981;14-Jährige;156475;178730;24083;-;10754;22901;87926;-;129217;284326;60699;17179;-;-;46984;-
31.12.1981;15-Jährige;164005;185259;25431;-;11304;24217;91104;-;132517;294483;64377;18054;-;-;47943;-
31.12.1981;16-Jährige;164876;185644;26229;-;11549;23890;91783;-;132018;297546;64661;18715;-;-;47052;-
31.12.1981;17-Jährige;169156;191462;27074;-;11511;24697;94208;-;133480;303546;67066;19380;-;-;47404;-
31.12.1981;18-Jährige;167343;189422;27189;-;11558;25018;93653;-;130432;300764;66956;19761;-;-;45809;-
31.12.1981;19-Jährige;162574;185283;26575;-;11285;24055;90458;-;124527;287769;64596;19300;-;-;43306;-
