Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin,Medicago,Sanofi/GSK,SKYCovione,Valneva
Ecuador,ECU,2021-11-10,6977624,0,2511410,0,0,13210720,0,413093,0,0,0,0,0,0
Ecuador,ECU,2021-11-11,7020028,0,2532947,0,0,13250878,0,414113,0,0,0,0,0,0
Ecuador,ECU,2021-11-12,7053367,0,2554491,0,0,13290658,0,415193,0,0,0,0,0,0
Ecuador,ECU,2021-11-13,7062917,0,2560182,0,0,13313686,0,415400,0,0,0,0,0,0
Ecuador,ECU,2021-11-14,7067182,0,2563707,0,0,13325622,0,415520,0,0,0,0,0,0
Ecuador,ECU,2021-11-15,7096860,0,2590351,0,0,13373222,0,416619,0,0,0,0,0,0
Ecuador,ECU,2021-11-16,7128500,0,2615266,0,0,13434099,0,417553,0,0,0,0,0,0
Ecuador,ECU,2021-11-17,7161855,0,2648063,0,0,13500824,0,418447,0,0,0,0,0,0
Ecuador,ECU,2021-11-18,7190815,0,2676936,0,0,13569854,0,419461,0,0,0,0,0,0
Ecuador,ECU,2021-11-19,7222549,0,2701802,0,0,13645471,0,420330,0,0,0,0,0,0
Ecuador,ECU,2021-11-20,7240171,0,2712486,0,0,13675204,0,420779,0,0,0,0,0,0
Ecuador,ECU,2021-11-21,7251712,0,2720874,0,0,13694510,0,421129,0,0,0,0,0,0
Ecuador,ECU,2021-11-22,7304370,0,2733863,0,0,13852250,0,430199,0,0,0,0,0,0
Ecuador,ECU,2021-11-23,7332377,0,2762073,0,0,13938304,0,431226,0,0,0,0,0,0
Ecuador,ECU,2021-11-24,7361809,0,2786890,0,0,14038333,0,432278,0,0,0,0,0,0
Ecuador,ECU,2021-11-25,7388586,0,2811035,0,0,14140560,0,433333,0,0,0,0,0,0
Ecuador,ECU,2021-11-26,7412348,0,2835981,0,0,14233700,0,434532,0,0,0,0,0,0
Ecuador,ECU,2021-11-27,7421268,0,2847056,0,0,14254733,0,434937,0,0,0,0,0,0
Ecuador,ECU,2021-11-28,7426537,0,2853648,0,0,14264403,0,435276,0,0,0,0,0,0
Ecuador,ECU,2021-11-29,7453019,0,2885596,0,0,14318682,0,436549,0,0,0,0,0,0
Ecuador,ECU,2021-11-30,7479714,0,2917546,0,0,14365425,0,437886,0,0,0,0,0,0
Ecuador,ECU,2021-12-01,7505512,0,2960383,0,0,14404076,0,439649,0,0,0,0,0,0
Ecuador,ECU,2021-12-02,7528972,0,3007330,0,0,14453950,0,441898,0,0,0,0,0,0
Ecuador,ECU,2021-12-03,7546625,0,3046463,0,0,14493801,0,443964,0,0,0,0,0,0
Ecuador,ECU,2021-12-04,7554839,0,3062196,0,0,14501621,0,444589,0,0,0,0,0,0
Ecuador,ECU,2021-12-05,7558582,0,3071347,0,0,14505778,0,444979,0,0,0,0,0,0
Ecuador,ECU,2021-12-06,7574114,0,3108367,0,0,14528560,0,446980,0,0,0,0,0,0
Ecuador,ECU,2021-12-07,7595810,0,3149119,0,0,14554736,0,448606,0,0,0,0,0,0
Ecuador,ECU,2021-12-08,7615518,0,3184547,0,0,14592032,0,450134,0,0,0,0,0,0
Ecuador,ECU,2021-12-09,7633549,0,3218000,0,0,14649173,0,451533,0,0,0,0,0,0
Ecuador,ECU,2021-12-10,7650794,0,3250707,0,0,14718061,0,452922,0,0,0,0,0,0
Ecuador,ECU,2021-12-11,7659117,0,3266736,0,0,14745531,0,453859,0,0,0,0,0,0
Ecuador,ECU,2021-12-12,7663875,0,3278397,0,0,14760157,0,454576,0,0,0,0,0,0
Ecuador,ECU,2021-12-13,7677436,0,3308903,0,0,14818964,0,455880,0,0,0,0,0,0
Ecuador,ECU,2021-12-14,7692056,0,3335927,0,0,14877846,0,457021,0,0,0,0,0,0
Ecuador,ECU,2021-12-15,7753180,0,3373926,0,0,14966828,0,458966,0,0,0,0,0,0
Ecuador,ECU,2021-12-16,7776774,0,3404088,0,0,15026656,0,460214,0,0,0,0,0,0
Ecuador,ECU,2021-12-17,7794838,0,3431703,0,0,15077661,0,461243,0,0,0,0,0,0
Ecuador,ECU,2021-12-18,7801976,0,3443517,0,0,15095239,0,461852,0,0,0,0,0,0
Ecuador,ECU,2021-12-19,7807033,0,3452438,0,0,15104034,0,462381,0,0,0,0,0,0
Ecuador,ECU,2021-12-20,7824372,0,3479977,0,0,15149719,0,463517,0,0,0,0,0,0
Ecuador,ECU,2021-12-21,7842204,0,3505959,0,0,15202236,0,464675,0,0,0,0,0,0
Ecuador,ECU,2021-12-22,7860642,0,3537344,0,0,15239156,0,466139,0,0,0,0,0,0
Ecuador,ECU,2021-12-23,7877558,0,3567805,0,0,15271426,0,467354,0,0,0,0,0,0
Ecuador,ECU,2021-12-24,7879347,0,3571600,0,0,15274398,0,467535,0,0,0,0,0,0
Ecuador,ECU,2021-12-25,7881501,0,3576629,0,0,15279904,0,467878,0,0,0,0,0,0
Ecuador,ECU,2021-12-26,7882709,0,3580578,0,0,15281901,0,468131,0,0,0,0,0,0
Ecuador,ECU,2021-12-27,7900072,0,3620920,0,0,15313582,0,470034,0,0,0,0,0,0
Ecuador,ECU,2021-12-28,7924113,0,3662569,0,0,15352861,0,472419,0,0,0,0,0,0
Ecuador,ECU,2021-12-29,7947822,0,3696520,0,0,15382579,0,474798,0,0,0,0,0,0
Ecuador,ECU,2021-12-30,7964301,0,3718185,0,0,15402171,0,476541,0,0,0,0,0,0
Ecuador,ECU,2021-12-31,7965940,0,3720268,0,0,15403412,0,476711,0,0,0,0,0,0
Ecuador,ECU,2022-01-01,7966170,0,3721182,0,0,15403665,0,476767,0,0,0,0,0,0
Ecuador,ECU,2022-01-02,7967498,0,3724893,0,0,15404774,0,476977,0,0,0,0,0,0
Ecuador,ECU,2022-01-03,7985372,0,3773707,0,0,15422187,0,479543,0,0,0,0,0,0
Ecuador,ECU,2022-01-04,8011385,0,3832035,0,0,15444781,0,482617,0,0,0,0,0,0
Ecuador,ECU,2022-01-05,8044861,0,3890820,0,0,15467499,0,485924,0,0,0,0,0,0
Ecuador,ECU,2022-01-06,8083455,0,3944505,0,0,15490943,0,489367,0,0,0,0,0,0
Ecuador,ECU,2022-01-07,8126755,0,3995097,0,0,15513242,0,492473,0,0,0,0,0,0
Ecuador,ECU,2022-01-08,8147897,0,4010827,0,0,15520643,0,493385,0,0,0,0,0,0
Ecuador,ECU,2022-01-09,8163050,0,4028882,0,0,15528050,0,494678,0,0,0,0,0,0
Ecuador,ECU,2022-01-10,8211359,0,4084604,0,0,15556922,0,498589,0,0,0,0,0,0
Ecuador,ECU,2022-01-11,8256465,0,4150693,0,0,15588321,0,502961,0,0,0,0,0,0
Ecuador,ECU,2022-01-12,8293808,0,4227101,0,0,15617644,0,507936,0,0,0,0,0,0
Ecuador,ECU,2022-01-13,8325008,0,4297789,0,0,15641132,0,512236,0,0,0,0,0,0
Ecuador,ECU,2022-01-14,8352924,0,4376049,0,0,15662991,0,516080,0,0,0,0,0,0
Ecuador,ECU,2022-01-15,8363973,0,4408952,0,0,15671188,0,517150,0,0,0,0,0,0
Ecuador,ECU,2022-01-16,8370956,0,4429469,0,0,15676257,0,518050,0,0,0,0,0,0
Ecuador,ECU,2022-01-17,8394628,0,4499421,0,0,15692512,0,521372,0,0,0,0,0,0
Ecuador,ECU,2022-01-18,8419121,0,4566603,0,0,15707923,0,524024,0,0,0,0,0,0
Ecuador,ECU,2022-01-19,8443082,0,4622153,0,0,15721740,0,525961,0,0,0,0,0,0
Ecuador,ECU,2022-01-20,8463566,0,4674022,0,0,15735510,0,527769,0,0,0,0,0,0
Ecuador,ECU,2022-01-21,8483355,0,4732281,0,0,15750066,0,529437,0,0,0,0,0,0
Ecuador,ECU,2022-01-22,8492384,0,4760902,0,0,15756526,0,529910,0,0,0,0,0,0
Ecuador,ECU,2022-01-23,8496025,0,4778869,0,0,15759476,0,530420,0,0,0,0,0,0
Ecuador,ECU,2022-01-24,8506838,0,4825706,0,0,15770976,0,532046,0,0,0,0,0,0
Ecuador,ECU,2022-01-25,8518139,0,4872700,0,0,15782397,0,533420,0,0,0,0,0,0
Ecuador,ECU,2022-01-26,8529873,0,4915427,0,0,15793333,0,534646,0,0,0,0,0,0
Ecuador,ECU,2022-01-27,8540863,0,4959873,0,0,15803593,0,535742,0,0,0,0,0,0
Ecuador,ECU,2022-01-28,8552679,0,5009163,0,0,15812935,0,536882,0,0,0,0,0,0
Estonia,EST,2021-01-01,195,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-01-08,11174,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-01-15,18748,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-01-22,26378,438,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-01-29,38761,810,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-02-05,53416,1346,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-02-12,67899,2105,0,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-02-19,80154,2587,8083,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-02-26,91514,3341,20656,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-03-05,105169,5798,38999,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-03-12,122595,9386,63852,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-03-19,138251,11975,80119,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-03-26,158075,14257,89547,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-04-02,177623,17609,108391,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-04-09,202193,22663,118415,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-04-16,229559,26407,127820,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-04-23,253634,31174,138023,0,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-04-30,287717,36201,153834,35,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-05-07,334849,40985,171231,346,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-05-14,370382,46708,177990,1082,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-05-21,415951,57634,180883,5771,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-05-28,464655,66175,183007,11205,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-06-04,509705,71677,190427,15068,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-06-11,553426,78874,208215,16364,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-06-18,603519,87255,219369,18944,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-06-25,623359,91093,226475,20441,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-07-02,659293,95669,233986,23682,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-07-09,696452,99232,235651,25874,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-07-16,728718,101527,236158,29736,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-07-23,767676,103735,236473,33973,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-07-30,797549,106804,236852,36869,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-06,830803,109931,237142,40528,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-13,863285,114630,237364,43642,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-20,887820,119362,237545,44668,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-08-27,913719,125128,237722,45225,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-09-03,934909,129362,237802,45726,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-09-10,954522,134351,237855,45974,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-09-17,974755,139188,237898,47370,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-09-24,994709,143773,237925,49668,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-01,1006682,146986,237939,51622,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-08,1017854,149482,237956,53148,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-15,1031242,151792,237971,55105,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-22,1052569,154267,237986,59208,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-10-29,1092723,156677,237998,63461,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-11-05,1141202,160601,238022,66541,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-11-12,1178167,165786,238044,68350,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-11-19,1211821,172314,238061,69849,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-11-26,1240869,177644,238068,71128,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-03,1268936,182793,238074,72268,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-10,1299185,187582,238081,73319,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-17,1331494,193513,238082,74148,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-24,1354088,198281,238086,74690,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2021-12-31,1374851,204116,238090,75268,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-07,1399727,210578,238098,75929,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-14,1426208,217221,238099,76383,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-21,1446635,222157,238102,76759,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-01-28,1461916,226008,238102,77012,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-02-04,1472358,228424,238107,77183,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-02-11,1479927,229961,238109,77307,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-02-18,1486095,231104,238110,77401,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-02-25,1491189,232216,238111,77508,0,0,0,0,0,0,0,0,0,0
Estonia,EST,2022-03-04,1496073,233176,238111,77580,0,0,0,0,1,0,0,0,0,0
Estonia,EST,2022-03-11,1500062,233902,238113,77658,0,0,0,0,62,0,0,0,0,0
Estonia,EST,2022-03-18,1502943,234388,238113,77711,0,0,0,0,151,0,0,0,0,0
Estonia,EST,2022-03-25,1505767,234851,238114,77757,0,0,0,0,229,0,0,0,0,0
Estonia,EST,2022-04-01,1508183,235320,238115,77802,0,0,0,0,349,0,0,0,0,0
Estonia,EST,2022-04-08,1510517,235660,238115,77827,0,0,0,0,443,0,0,0,0,0
Estonia,EST,2022-04-15,1512474,235986,238115,77856,0,0,0,0,507,0,0,0,0,0
Estonia,EST,2022-04-22,1514477,236264,238115,77899,0,0,0,0,580,0,0,0,0,0
Estonia,EST,2022-04-29,1516277,236528,238115,77932,0,0,0,0,652,0,0,0,0,0
Estonia,EST,2022-05-06,1517860,236736,238115,77986,0,0,0,0,704,0,0,0,0,0
Estonia,EST,2022-05-13,1519369,236921,238115,78033,0,0,0,0,763,0,0,0,0,0
Estonia,EST,2022-05-20,1520661,237095,238115,78067,0,0,0,0,805,0,0,0,0,0
Estonia,EST,2022-05-27,1521916,237258,238115,78109,0,0,0,0,855,0,0,0,0,0
Estonia,EST,2022-06-03,1522996,237405,238116,78133,0,0,0,0,877,0,0,0,0,0
Estonia,EST,2022-06-10,1523893,237532,238116,78162,0,0,0,0,910,0,0,0,0,0
Estonia,EST,2022-06-17,1524863,237647,238116,78194,0,0,0,0,928,0,0,0,0,0
Estonia,EST,2022-06-24,1525368,237710,238116,78215,0,0,0,0,941,0,0,0,0,0
Estonia,EST,2022-07-01,1526046,237810,238116,78244,0,0,0,0,974,0,0,0,0,0
Estonia,EST,2022-07-08,1526862,237913,238116,78282,0,0,0,0,1009,0,0,0,0,0
Estonia,EST,2022-07-15,1528015,238025,238116,78318,0,0,0,0,1059,0,0,0,0,0
Estonia,EST,2022-07-22,1530343,238218,238116,78371,0,0,0,0,1115,0,0,0,0,0
Estonia,EST,2022-07-29,1533741,238314,238116,78422,0,0,0,0,1211,0,0,0,0,0
Estonia,EST,2022-08-05,1538365,238398,238116,78480,0,0,0,0,1337,0,0,0,0,0
Estonia,EST,2022-08-12,1544174,238468,238118,78545,0,0,0,0,1441,0,0,0,0,0
Estonia,EST,2022-08-19,1549703,238506,238118,78608,0,0,0,0,1553,0,0,0,0,0
Estonia,EST,2022-08-26,1555068,238506,238118,78649,0,0,0,0,1679,0,0,0,0,0
Estonia,EST,2022-09-02,1560686,238509,238118,78694,0,0,0,0,1787,0,0,0,0,0
Estonia,EST,2022-09-09,1565779,238509,238118,78734,0,0,0,0,1972,0,0,0,0,0
Estonia,EST,2022-09-16,1570700,238550,238118,78776,0,0,0,0,2037,0,0,0,0,0
Estonia,EST,2022-09-23,1576027,238990,238118,78794,0,0,0,0,2081,0,0,0,0,0
Estonia,EST,2022-09-30,1581919,239696,238118,78825,0,0,0,0,2115,0,0,0,0,0
Estonia,EST,2022-10-07,1587002,240350,238118,78846,0,0,0,0,2116,0,0,0,0,0
Estonia,EST,2022-10-14,1591773,240784,238118,78866,0,0,0,0,2125,0,0,0,0,0
Estonia,EST,2022-10-21,1596595,241217,238118,78876,0,0,0,0,2130,0,0,0,0,0
Estonia,EST,2022-10-28,1601548,241611,238118,78888,0,0,0,0,2134,0,0,0,0,0
Estonia,EST,2022-11-04,1607158,242119,238118,78897,0,0,0,0,2135,0,0,0,0,0
Estonia,EST,2022-11-11,1611119,242530,238118,78909,0,0,0,0,2136,0,0,0,0,0
Estonia,EST,2022-11-18,1614399,242764,238118,78922,0,0,0,0,2138,0,0,0,0,0
Estonia,EST,2022-11-25,1617130,242992,238118,78932,0,0,0,0,2138,0,0,0,0,0
Estonia,EST,2022-12-02,1619557,243162,238118,78942,0,0,0,0,2144,0,0,0,0,0
Estonia,EST,2022-12-09,1621555,243308,238118,78956,0,0,0,0,2149,0,0,0,0,0
Estonia,EST,2022-12-16,1623288,243471,238118,78962,0,0,0,0,2152,0,0,0,0,0
Estonia,EST,2022-12-23,1624742,243613,238118,78965,0,0,0,0,2154,0,0,0,0,0
Estonia,EST,2022-12-30,1625664,243699,238118,78971,0,0,0,0,2154,0,0,0,0,0
Estonia,EST,2023-01-06,1627034,243757,238118,78996,0,0,0,0,2154,0,0,0,0,0
Estonia,EST,2023-01-13,1628735,243892,238118,79014,0,0,0,0,2154,0,0,0,0,0
Estonia,EST,2023-01-20,1629926,244028,238118,79025,0,0,0,0,2154,0,0,0,0,0
Estonia,EST,2023-01-27,1630996,244134,238118,79032,0,0,0,0,2155,0,0,0,0,0
Estonia,EST,2023-02-03,1631673,244205,238118,79040,0,0,0,0,2155,0,0,0,0,0
Estonia,EST,2023-02-10,1632280,244274,238118,79051,0,0,0,0,2157,0,0,0,0,0
Estonia,EST,2023-02-17,1632840,244321,238118,79054,0,0,0,0,2157,0,0,0,0,0
Estonia,EST,2023-02-24,1633117,244345,238118,79054,0,0,0,0,2157,0,0,0,0,0
Estonia,EST,2023-03-03,1633489,244386,238118,79059,0,0,0,0,2159,0,0,0,0,0
Estonia,EST,2023-03-10,1633796,244432,238118,79063,0,0,0,0,2159,0,0,0,0,0
Estonia,EST,2023-03-17,1634009,244459,238118,79071,0,0,0,0,2161,0,0,0,0,0
Estonia,EST,2023-03-24,1634206,244499,238118,79077,0,0,0,0,2161,0,0,0,0,0
Estonia,EST,2023-03-31,1634480,244521,238118,79086,0,0,0,0,2162,0,0,0,0,0
Estonia,EST,2023-04-07,1634674,244532,238118,79087,0,0,0,0,2163,0,0,0,0,0
Estonia,EST,2023-04-14,1634839,244555,238118,79089,0,0,0,0,2165,0,0,0,0,0
Estonia,EST,2023-04-21,1635002,244559,238120,79094,0,0,0,0,2166,0,0,0,0,0
Estonia,EST,2023-04-28,1635168,244581,238121,79095,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-05-05,1635241,244592,238121,79100,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-05-12,1635399,244598,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-05-19,1635492,244600,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-05-26,1635568,244611,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-06-02,1635635,244618,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-06-09,1635697,244623,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-06-16,1635741,244625,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-06-23,1635760,244628,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-06-30,1635800,244630,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-07-07,1635819,244630,238121,79101,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-07-14,1635851,244630,238121,79102,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-07-21,1635873,244632,238121,79102,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-07-28,1635896,244634,238121,79103,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-08-04,1635933,244636,238121,79103,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-08-11,1635962,244636,238121,79103,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-08-18,1636001,244644,238121,79103,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-08-25,1636055,244650,238121,79103,0,0,0,0,2167,0,0,0,0,0
Estonia,EST,2023-09-01,1636272,244651,238121,79103,0,0,0,0,2167,0,0,0,0,0
European Union,,2020-12-27,34520,15,1,0,0,0,0,0,0,0,0,0,0,0
European Union,,2020-12-28,58814,20,3,0,0,0,0,0,0,0,0,0,0,0
European Union,,2020-12-29,115583,26,4,0,0,0,0,0,0,0,0,0,0,0
European Union,,2020-12-30,192337,39,4,0,0,0,0,0,0,0,0,0,0,0
European Union,,2020-12-31,274691,42,4,0,0,0,0,0,0,0,0,0,0,0
European Union,,2021-01-01,338690,75,8,2,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-02,428836,87,8,4,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-03,488998,122,8,4,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-04,623342,169,9,32,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-05,785454,189,9,34,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-06,949854,214,11,36,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-07,1153612,243,14,40,0,3,6,0,0,0,0,0,0,0
European Union,,2021-01-08,2590115,659,175,77,0,8,25,0,0,1,0,0,0,0
European Union,,2021-01-09,2762123,734,177,77,0,8,25,0,0,1,0,0,0,0
European Union,,2021-01-10,2873053,750,180,78,0,8,25,0,0,1,0,0,0,0
European Union,,2021-01-11,3091970,979,183,81,0,8,25,0,0,1,0,0,0,0
European Union,,2021-01-12,3347210,1198,188,82,0,8,25,0,0,1,0,0,0,0
European Union,,2021-01-13,3647829,2661,188,82,0,9,25,0,0,2,0,0,0,0
European Union,,2021-01-14,3932156,11432,194,82,0,9,25,0,0,2,0,0,0,0
European Union,,2021-01-15,5624697,37516,412,92,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-16,5782302,40983,416,93,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-17,5888461,42855,420,94,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-18,6139041,51813,427,94,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-19,6462675,63547,480,94,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-20,6807190,76836,485,94,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-21,7153220,89120,489,95,0,15,52,0,0,3,0,0,0,0
European Union,,2021-01-22,8853400,134574,899,101,2,173,75,0,1,4,0,0,0,0
European Union,,2021-01-23,9052441,137905,908,101,2,173,75,0,1,4,0,0,0,0
European Union,,2021-01-24,9173521,139194,912,102,2,173,75,0,1,4,0,0,0,0
European Union,,2021-01-25,9459581,145395,917,103,2,173,76,0,1,4,0,0,0,0
European Union,,2021-01-26,9796137,151833,925,103,2,173,76,0,1,4,0,0,0,0
European Union,,2021-01-27,10141052,158391,935,105,2,174,76,0,1,5,0,0,0,0
European Union,,2021-01-28,10515423,164847,941,106,2,174,76,0,1,5,0,0,0,0
European Union,,2021-01-29,12614866,194551,1712,113,4,279,108,0,5,8,0,0,0,0
European Union,,2021-01-30,12852669,197066,1722,115,4,279,108,0,5,8,0,0,0,0
European Union,,2021-01-31,12997783,197717,1731,116,4,279,108,0,5,8,0,0,0,0
European Union,,2021-02-01,13317479,204194,1790,117,4,279,108,0,5,8,0,0,0,0
European Union,,2021-02-02,13684270,213458,1843,120,4,279,108,0,5,8,0,0,0,0
European Union,,2021-02-03,14087045,227483,1871,121,4,279,108,0,5,8,0,0,0,0
European Union,,2021-02-04,14489997,247722,1881,126,4,279,108,0,5,8,0,0,0,0
European Union,,2021-02-05,16827677,345045,2971,164,5,396,147,0,9,8,0,0,0,0
European Union,,2021-02-06,17040968,360306,4457,166,5,397,147,0,9,8,0,0,0,0
European Union,,2021-02-07,17154270,371881,5894,168,5,397,147,0,9,8,0,0,0,0
European Union,,2021-02-08,17455354,391402,8728,171,5,397,147,0,9,8,0,0,0,0
European Union,,2021-02-09,17828983,413492,15749,171,5,397,147,0,9,8,0,0,0,0
European Union,,2021-02-10,18231620,436182,34188,172,5,397,147,0,9,8,0,0,0,0
European Union,,2021-02-11,18644944,464570,68565,174,5,397,147,0,9,8,0,0,0,0
European Union,,2021-02-12,20835849,604981,279464,192,2399,561,183,0,14,8,0,0,0,0
European Union,,2021-02-13,21041179,619573,302667,193,2399,561,183,0,14,8,0,0,0,0
European Union,,2021-02-14,21158104,627252,318313,195,2399,561,184,0,14,8,0,0,0,0
European Union,,2021-02-15,21453818,648054,359557,207,2399,561,185,0,14,8,0,0,0,0
European Union,,2021-02-16,21788687,676199,410360,208,2399,561,185,0,14,8,0,0,0,0
European Union,,2021-02-17,22151272,709226,468447,212,2399,561,185,0,14,8,0,0,0,0
European Union,,2021-02-18,22542831,740378,537191,218,2399,561,185,0,14,8,0,0,0,0
European Union,,2021-02-19,24723368,939430,1165061,243,18503,757,205,0,20,10,0,1,0,0
European Union,,2021-02-20,24929395,954104,1219627,249,18503,758,205,0,20,10,0,1,0,0
European Union,,2021-02-21,25060852,963815,1256132,252,18503,759,205,0,20,10,0,1,0,0
European Union,,2021-02-22,25388731,987901,1325712,253,18503,759,206,0,20,10,0,1,0,0
European Union,,2021-02-23,25755047,1010486,1405435,255,18503,759,206,0,20,10,0,1,0,0
European Union,,2021-02-24,26130360,1034743,1501362,256,18503,759,206,0,20,10,0,1,0,0
European Union,,2021-02-25,26519406,1058327,1648146,256,18503,759,206,0,20,10,0,1,0,0
European Union,,2021-02-26,28788828,1224686,2884758,286,19342,893,162312,0,25,13,0,1,0,0
European Union,,2021-02-27,29002580,1239074,3026881,289,19342,893,162312,0,25,13,0,1,0,0
European Union,,2021-02-28,29126294,1246192,3102846,291,19342,893,162312,0,25,13,0,1,0,0
European Union,,2021-03-01,29477146,1273948,3237055,293,19342,893,162312,0,25,13,0,1,0,0
European Union,,2021-03-02,29883754,1305455,3421758,294,19342,893,162312,0,25,13,0,1,0,0
European Union,,2021-03-03,30336641,1346687,3625086,295,19342,893,162312,0,25,13,0,1,0,0
European Union,,2021-03-04,30800101,1397096,3880226,295,19342,893,162312,0,25,13,0,1,0,0
