SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,36,071,New York,Orange County,1,9,23952,12034,11918,9198,9100,2045,1903,159,127,375,491,20,13,237,284,9404,9348,2193,2098,233,215,431,555,32,19,8710,8760,6595,6631,1573,1458,34,24,358,473,4,3,146,171,6718,6776,1654,1563,75,74,410,531,13,8,3324,3158,2603,2469,472,445,125,103,17,18,16,10,91,113,2686,2572,539,535,158,141,21,24,19,11
050,36,071,New York,Orange County,1,10,25029,12441,12588,9733,9715,1839,1934,128,112,468,536,15,17,258,274,9952,9945,2000,2120,209,204,532,597,28,26,9372,9479,7213,7229,1519,1554,19,28,452,512,3,3,166,153,7351,7348,1610,1648,67,79,515,567,10,8,3069,3109,2520,2486,320,380,109,84,16,24,12,14,92,121,2601,2597,390,472,142,125,17,30,18,18
050,36,071,New York,Orange County,1,11,27434,13674,13760,10854,10852,1981,2075,142,118,432,448,10,17,255,250,11066,11055,2130,2231,238,205,495,509,25,33,10886,11125,8555,8703,1711,1774,43,51,413,432,3,6,161,159,8679,8825,1794,1864,106,106,470,487,13,17,2788,2635,2299,2149,270,301,99,67,19,16,7,11,94,91,2387,2230,336,367,132,99,25,22,12,16
050,36,071,New York,Orange County,1,12,28037,13984,14053,11458,11419,1862,1880,105,99,348,428,10,10,201,217,11620,11594,1978,2012,194,188,396,475,20,22,11806,11840,9663,9589,1625,1643,49,43,338,412,3,3,128,150,9759,9702,1689,1726,110,110,382,456,10,13,2178,2213,1795,1830,237,237,56,56,10,16,7,7,73,67,1861,1892,289,286,84,78,14,19,10,9
050,36,071,New York,Orange County,1,13,23961,12032,11929,10267,10096,1260,1304,72,52,292,323,12,3,129,151,10371,10212,1325,1397,124,122,334,358,18,13,10570,10479,9040,8891,1120,1141,33,26,275,312,4,1,98,108,9118,8969,1161,1201,78,82,313,344,8,8,1462,1450,1227,1205,140,163,39,26,17,11,8,2,31,43,1253,1243,164,196,46,40,21,14,10,5
050,36,071,New York,Orange County,1,14,18924,9118,9806,7862,8471,881,881,47,70,227,261,10,5,91,118,7928,8565,933,948,90,124,254,288,14,8,8147,8610,7046,7464,778,772,27,32,219,255,5,1,72,86,7096,7528,816,818,62,77,245,279,8,3,971,1196,816,1007,103,109,20,38,8,6,5,4,19,32,832,1037,117,130,28,47,9,9,6,5
050,36,071,New York,Orange County,1,15,15265,7144,8121,6351,7130,491,666,48,39,191,189,2,2,61,95,6403,7205,527,726,74,92,206,203,6,3,6461,7196,5785,6330,433,597,14,22,188,186,0,1,41,60,5817,6372,455,632,33,60,202,200,2,2,683,925,566,800,58,69,34,17,3,3,2,1,20,35,586,833,72,94,41,32,4,3,4,1
050,36,071,New York,Orange County,1,16,10036,4535,5501,4013,4859,357,459,23,26,98,111,1,4,43,42,4043,4891,377,482,48,45,108,122,6,10,4118,4936,3664,4368,313,415,13,18,96,104,0,1,32,30,3684,4390,327,430,34,32,105,113,3,4,417,565,349,491,44,44,10,8,2,7,1,3,11,12,359,501,50,52,14,13,3,9,3,6
050,36,071,New York,Orange County,1,17,6291,2624,3667,2301,3216,203,340,13,14,53,67,1,2,53,28,2344,3239,239,350,34,30,62,74,5,5,2378,3270,2113,2886,186,295,7,3,51,62,0,1,21,23,2128,2904,196,303,17,17,56,68,2,4,246,397,188,330,17,45,6,11,2,5,1,1,32,5,216,335,43,47,17,13,6,6,3,1
050,36,071,New York,Orange County,1,18,6403,2182,4221,1956,3839,156,266,12,5,39,61,2,2,17,48,1970,3878,166,291,19,32,42,73,3,6,1969,3862,1780,3516,136,238,6,5,38,59,0,1,9,43,1787,3551,140,260,10,30,40,70,1,4,213,359,176,323,20,28,6,0,1,2,2,1,8,5,183,327,26,31,9,2,2,3,2,2
050,36,071,New York,Orange County,2,0,401322,202215,199107,160307,158133,27497,26621,1881,1766,5944,6164,254,231,6332,6192,165988,163631,31589,30770,3434,3326,7588,7669,450,413,157678,155369,125490,123952,21786,20929,475,507,5556,5778,73,58,4298,4145,129303,127576,24375,23522,1388,1451,7013,7091,205,183,44537,43738,34817,34181,5711,5692,1406,1259,388,386,181,173,2034,2047,36685,36055,7214,7248,2046,1875,575,578,245,230
050,36,071,New York,Orange County,2,1,26821,13729,13092,10476,10017,1900,1778,152,149,372,351,36,29,793,768,11218,10738,2447,2309,292,289,573,543,51,41,9968,9446,7827,7472,1228,1137,21,17,315,292,11,6,566,522,8360,7966,1603,1482,97,88,493,457,20,14,3761,3646,2649,2545,672,641,131,132,57,59,25,23,227,246,2858,2772,844,827,195,201,80,86,31,27
050,36,071,New York,Orange County,2,2,27715,14160,13555,10947,10415,1825,1802,104,117,401,380,24,26,859,815,11742,11169,2418,2370,257,262,623,590,39,44,10341,9863,8086,7681,1262,1240,17,21,360,326,8,4,608,591,8649,8227,1659,1635,101,104,554,509,18,15,3819,3692,2861,2734,563,562,87,96,41,54,16,22,251,224,3093,2942,759,735,156,158,69,81,21,29
050,36,071,New York,Orange County,2,3,30404,15667,14737,12063,11451,2158,1960,152,142,421,379,19,12,854,793,12841,12178,2751,2521,318,294,635,567,37,32,11414,10560,8800,8268,1607,1384,29,39,380,338,2,2,596,529,9345,8750,1999,1738,122,119,569,499,13,12,4253,4177,3263,3183,551,576,123,103,41,41,17,10,258,264,3496,3428,752,783,196,175,66,68,24,20
050,36,071,New York,Orange County,2,4,30477,16155,14322,12539,11039,2190,2034,138,141,488,425,22,19,778,664,13255,11639,2717,2497,300,280,693,585,35,35,12045,10408,9329,8008,1709,1532,30,19,435,391,8,4,534,454,9820,8415,2048,1834,119,100,619,533,16,12,4110,3914,3210,3031,481,502,108,122,53,34,14,15,244,210,3435,3224,669,663,181,180,74,52,19,23
050,36,071,New York,Orange County,2,5,28777,16175,12602,12574,9605,2192,1900,143,159,544,385,24,17,698,536,13212,10092,2638,2261,301,274,743,523,51,28,12493,9341,9710,7085,1734,1493,45,32,508,354,10,5,486,372,10152,7422,2024,1729,136,99,685,478,29,12,3682,3261,2864,2520,458,407,98,127,36,31,14,12,212,164,3060,2670,614,532,165,175,58,45,22,16
050,36,071,New York,Orange County,2,6,23988,12473,11515,9410,8869,2123,1753,143,118,357,359,10,20,430,396,9797,9227,2399,2014,262,218,456,454,19,31,9373,8581,7042,6514,1677,1420,32,33,339,339,4,4,279,271,7288,6759,1850,1587,94,93,424,423,11,13,3100,2934,2368,2355,446,333,111,85,18,20,6,16,151,125,2509,2468,549,427,168,125,32,31,8,18
050,36,071,New York,Orange County,2,7,23323,11814,11509,8984,8816,1993,1741,148,132,375,447,19,20,295,353,9249,9131,2174,1971,233,225,452,526,25,35,8753,8754,6587,6714,1585,1347,36,47,353,422,4,8,188,216,6751,6902,1690,1475,82,96,421,490,9,20,3061,2755,2397,2102,408,394,112,85,22,25,15,12,107,137,2498,2229,484,496,151,129,31,36,16,15
050,36,071,New York,Orange County,2,8,24410,12210,12200,9411,9350,1930,1847,141,140,440,498,16,12,272,353,9646,9659,2098,2077,221,241,506,579,27,26,8960,8993,6850,6836,1509,1419,21,45,414,484,3,4,163,205,6988,7010,1600,1538,61,96,472,554,10,15,3250,3207,2561,2514,421,428,120,95,26,14,13,8,109,148,2658,2649,498,539,160,145,34,25,17,11
050,36,071,New York,Orange County,2,9,24052,12090,11962,9222,9112,2076,1927,162,127,373,496,20,14,237,286,9425,9354,2219,2120,235,212,434,562,31,28,8735,8768,6600,6611,1597,1476,32,25,356,479,4,3,146,174,6719,6752,1679,1580,69,72,409,538,13,13,3355,3194,2622,2501,479,451,130,102,17,17,16,11,91,112,2706,2602,540,540,166,140,25,24,18,15
050,36,071,New York,Orange County,2,10,24770,12328,12442,9607,9580,1850,1931,130,112,472,530,15,17,254,272,9820,9807,2004,2114,212,198,546,592,25,25,9253,9354,7089,7115,1521,1548,20,28,456,508,3,3,164,152,7222,7232,1608,1640,68,76,523,563,11,8,3075,3088,2518,2465,329,383,110,84,16,22,12,14,90,120,2598,2575,396,474,144,122,23,29,14,17
050,36,071,New York,Orange County,2,11,27361,13643,13718,10814,10803,1990,2076,140,117,430,456,10,16,259,250,11030,11009,2144,2230,233,202,493,519,26,27,10825,11055,8488,8634,1717,1770,41,49,413,439,3,6,163,157,8615,8756,1799,1856,103,104,474,494,12,15,2818,2663,2326,2169,273,306,99,68,17,17,7,10,96,93,2415,2253,345,374,130,98,19,25,14,12
050,36,071,New York,Orange County,2,12,28005,13962,14043,11405,11372,1880,1902,107,103,355,437,11,11,204,218,11577,11548,1993,2038,183,195,405,489,21,21,11759,11795,9596,9518,1638,1659,48,45,344,420,4,3,129,150,9697,9634,1699,1741,102,114,388,466,10,9,2203,2248,1809,1854,242,243,59,58,11,17,7,8,75,68,1880,1914,294,297,81,81,17,23,11,12
050,36,071,New York,Orange County,2,13,24016,12038,11978,10245,10111,1284,1330,73,53,295,328,12,3,129,153,10350,10232,1346,1418,122,120,334,365,22,10,10553,10500,8999,8881,1141,1164,33,27,278,316,4,1,98,111,9073,8964,1182,1222,74,81,316,349,12,6,1485,1478,1246,1230,143,166,40,26,17,12,8,2,31,42,1277,1268,164,196,48,39,18,16,10,4
050,36,071,New York,Orange County,2,14,19005,9182,9823,7911,8476,888,895,50,68,229,261,10,5,94,118,7981,8563,938,961,89,122,257,291,19,10,8187,8627,7075,7472,783,785,29,31,222,254,5,1,73,84,7129,7531,817,829,62,73,248,278,12,5,995,1196,836,1004,105,110,21,37,7,7,5,4,21,34,852,1032,121,132,27,49,9,13,7,5
050,36,071,New York,Orange County,2,15,15394,7204,8190,6395,7182,502,673,48,42,195,195,2,2,62,96,6448,7256,531,732,81,87,209,213,6,6,6516,7240,5824,6364,444,602,14,22,191,192,0,1,43,59,5858,6404,461,635,40,56,203,205,3,5,688,950,571,818,58,71,34,20,4,3,2,1,19,37,590,852,70,97,41,31,6,8,3,1
050,36,071,New York,Orange County,2,16,10096,4559,5537,4036,4888,353,461,25,27,102,112,1,4,42,45,4069,4923,372,487,43,47,115,126,5,6,4137,4966,3681,4391,311,417,14,19,100,106,0,1,31,32,3703,4414,324,433,30,34,111,119,3,3,422,571,355,497,42,44,11,8,2,6,1,3,11,13,366,509,48,54,13,13,4,7,2,3
050,36,071,New York,Orange County,2,17,6335,2652,3683,2326,3237,204,339,13,14,55,63,1,2,53,28,2368,3260,231,353,36,27,70,72,7,5,2401,3279,2135,2899,184,295,7,3,53,58,0,1,22,23,2154,2917,190,306,19,15,63,65,2,4,251,404,191,338,20,44,6,11,2,5,1,1,31,5,214,343,41,47,17,12,7,7,5,1
050,36,071,New York,Orange County,2,18,6373,2174,4199,1942,3810,159,272,12,5,40,62,2,2,19,48,1960,3846,169,297,16,33,44,73,4,3,1965,3839,1772,3489,139,241,6,5,39,60,0,1,9,43,1780,3521,143,262,9,31,41,71,1,2,209,360,170,321,20,31,6,0,1,2,2,1,10,5,180,325,26,35,7,2,3,2,3,1
050,36,071,New York,Orange County,3,0,404525,203875,200650,160363,157909,28568,27750,1979,1821,6135,6474,275,250,6555,6446,166232,163630,32877,32088,3572,3404,7828,8042,470,441,157676,155357,124499,122724,22467,21697,488,496,5728,6074,75,55,4419,4311,128408,126489,25161,24396,1417,1431,7231,7457,200,193,46199,45293,35864,35185,6101,6053,1491,1325,407,400,200,195,2136,2135,37824,37141,7716,7692,2155,1973,597,585,270,248
050,36,071,New York,Orange County,3,1,26794,13725,13069,10302,9798,1980,1872,177,160,382,379,34,29,850,831,11096,10582,2570,2453,325,312,607,591,50,36,9914,9356,7667,7251,1285,1214,29,21,325,320,8,2,600,548,8232,7769,1684,1577,108,92,514,497,15,5,3811,3713,2635,2547,695,658,148,139,57,59,26,27,250,283,2864,2813,886,876,217,220,93,94,35,31
050,36,071,New York,Orange County,3,2,27955,14255,13700,10965,10424,1895,1890,114,131,422,399,29,30,830,826,11735,11192,2472,2461,259,275,630,605,46,45,10322,9896,8052,7643,1292,1271,17,21,370,343,10,6,581,612,8592,8214,1676,1677,93,109,555,530,20,14,3933,3804,2913,2781,603,619,97,110,52,56,19,24,249,214,3143,2978,796,784,166,166,75,75,26,31
050,36,071,New York,Orange County,3,3,30205,15529,14676,11830,11305,2228,2026,155,142,405,361,22,18,889,824,12646,12057,2850,2615,327,300,631,554,37,39,11211,10422,8568,8103,1624,1413,28,37,368,320,4,1,619,548,9137,8602,2035,1783,125,119,563,487,11,14,4318,4254,3262,3202,604,613,127,105,37,41,18,17,270,276,3509,3455,815,832,202,181,68,67,26,25
050,36,071,New York,Orange County,3,4,30812,16370,14442,12630,11064,2269,2102,146,134,504,428,23,20,798,694,13357,11691,2814,2596,307,272,706,591,44,34,12101,10397,9326,7938,1744,1576,34,20,449,391,8,4,540,468,9817,8357,2087,1891,122,95,629,535,20,15,4269,4045,3304,3126,525,526,112,114,55,37,15,16,258,226,3540,3334,727,705,185,177,77,56,24,19
050,36,071,New York,Orange County,3,5,28994,16209,12785,12579,9736,2201,1916,141,160,531,400,24,18,733,555,13243,10249,2676,2288,299,274,743,545,43,31,12416,9438,9623,7135,1738,1502,41,32,494,374,9,5,511,390,10081,7493,2046,1747,132,99,683,504,24,14,3793,3347,2956,2601,463,414,100,128,37,26,15,13,222,165,3162,2756,630,541,167,175,60,41,19,17
050,36,071,New York,Orange County,3,6,24109,12555,11554,9449,8836,2126,1778,135,113,386,396,12,19,447,412,9851,9203,2426,2057,254,216,487,493,27,32,9389,8574,7042,6460,1666,1433,25,24,364,374,6,4,286,279,7296,6705,1850,1610,84,83,454,461,17,14,3166,2980,2407,2376,460,345,110,89,22,22,6,15,161,133,2555,2498,576,447,170,133,33,32,10,18
050,36,071,New York,Orange County,3,7,24022,12126,11896,9125,9007,2103,1855,165,141,400,504,16,19,317,370,9408,9332,2298,2104,258,238,483,587,25,38,8972,8922,6676,6742,1675,1421,42,49,376,478,3,5,200,227,6851,6938,1787,1561,91,99,452,551,10,19,3154,2974,2449,2265,428,434,123,92,24,26,13,14,117,143,2557,2394,511,543,167,139,31,36,15,19
050,36,071,New York,Orange County,3,8,24984,12560,12424,9577,9445,2063,1956,151,138,466,513,25,14,278,358,9823,9757,2238,2190,226,237,539,601,34,29,9124,9146,6879,6900,1605,1494,26,42,441,494,3,5,170,211,7028,7077,1699,1613,67,89,506,572,10,19,3436,3278,2698,2545,458,462,125,96,25,19,22,9,108,147,2795,2680,539,577,159,148,33,29,24,10
050,36,071,New York,Orange County,3,9,24893,12521,12372,9511,9308,2175,2070,162,135,392,524,23,17,258,318,9729,9578,2341,2280,242,226,456,600,36,31,9013,9004,6766,6687,1687,1577,28,28,369,507,5,3,158,202,6894,6852,1778,1699,69,80,429,579,14,12,3508,3368,2745,2621,488,493,134,107,23,17,18,14,100,116,2835,2726,563,581,173,146,27,21,22,19
050,36,071,New York,Orange County,3,10,24049,12019,12030,9204,9115,1908,1958,145,122,489,539,15,18,258,278,9427,9348,2070,2147,225,199,555,604,29,30,8838,8921,6653,6653,1522,1564,28,26,472,518,4,4,159,156,6784,6775,1610,1658,75,65,535,577,13,13,3181,3109,2551,2462,386,394,117,96,17,21,11,14,99,122,2643,2573,460,489,150,134,20,27,16,17
050,36,071,New York,Orange County,3,11,27199,13644,13555,10722,10584,2050,2095,135,114,453,495,13,15,271,252,10938,10784,2215,2257,228,200,519,558,29,25,10682,10746,8289,8318,1747,1756,35,42,437,476,3,5,171,149,8418,8425,1835,1842,93,95,499,530,14,11,2962,2809,2433,2266,303,339,100,72,16,19,10,10,100,103,2520,2359,380,415,135,105,20,28,15,14
050,36,071,New York,Orange County,3,12,27675,13773,13902,11115,11108,1931,1995,123,107,384,459,11,13,209,220,11292,11289,2049,2126,205,195,434,513,23,22,11430,11507,9198,9141,1680,1728,45,42,373,442,3,4,131,150,9304,9257,1743,1807,100,107,418,491,11,12,2343,2395,1917,1967,251,267,78,65,11,17,8,9,78,70,1988,2032,306,319,105,88,16,22,12,10
050,36,071,New York,Orange County,3,13,24270,12070,12200,10154,10205,1398,1425,80,61,296,343,10,3,132,163,10259,10326,1463,1516,132,135,340,383,13,16,10498,10631,8837,8898,1231,1250,40,31,284,329,4,1,102,122,8914,8985,1275,1313,84,88,324,366,7,11,1572,1569,1317,1307,167,175,40,30,12,14,6,2,30,41,1345,1341,188,203,48,47,16,17,6,5
050,36,071,New York,Orange County,3,14,19392,9481,9911,8130,8491,951,967,53,65,230,259,11,7,106,122,8213,8581,1006,1036,99,120,262,290,17,15,8391,8682,7218,7462,841,848,30,31,219,250,5,2,78,89,7273,7523,877,892,68,75,248,277,9,10,1090,1229,912,1029,110,119,23,34,11,9,6,5,28,33,940,1058,129,144,31,45,14,13,8,5
050,36,071,New York,Orange County,3,15,15993,7449,8544,6588,7457,556,726,44,48,188,219,3,1,70,93,6641,7531,593,782,78,90,206,237,8,6,6733,7541,5995,6596,486,651,14,21,185,215,0,1,53,57,6033,6638,510,682,44,52,200,229,2,4,716,1003,593,861,70,75,30,27,3,4,3,0,17,36,608,893,83,100,34,38,6,8,6,2
050,36,071,New York,Orange County,3,16,10323,4660,5663,4124,4980,361,476,27,26,108,120,1,4,39,57,4153,5027,382,504,46,53,119,134,5,5,4202,5055,3734,4450,321,430,12,19,106,115,0,0,29,41,3753,4484,334,448,27,41,117,125,3,1,458,608,390,530,40,46,15,7,2,5,1,4,10,16,400,543,48,56,19,12,2,9,2,4
050,36,071,New York,Orange County,3,17,6535,2733,3802,2414,3329,195,354,14,16,62,74,1,2,47,27,2457,3352,223,365,39,28,71,82,1,3,2470,3379,2211,2971,169,314,8,4,60,68,0,1,22,21,2229,2989,177,321,23,14,67,75,0,2,263,423,203,358,26,40,6,12,2,6,1,1,25,6,228,363,46,44,16,14,4,7,1,1
050,36,071,New York,Orange County,3,18,6321,2196,4125,1944,3717,178,289,12,8,37,62,2,3,23,46,1964,3751,191,311,23,34,40,74,3,4,1970,3740,1765,3376,154,255,6,6,36,60,0,2,9,41,1772,3406,158,275,12,29,38,71,0,3,226,385,179,341,24,34,6,2,1,2,2,1,14,5,192,345,33,36,11,5,2,3,3,1
050,36,073,New York,Orleans County,1,0,40343,20285,20058,18176,18229,1345,1121,158,144,122,122,19,9,465,433,18607,18634,1635,1386,293,262,183,191,37,24,19174,19060,17339,17465,1202,1005,106,100,111,117,8,3,408,370,17716,17808,1458,1228,221,199,167,180,25,18,1111,998,837,764,143,116,52,44,11,5,11,6,57,63,891,826,177,158,72,63,16,11,12,6
050,36,073,New York,Orleans County,1,1,1909,989,920,860,788,52,54,6,3,7,7,0,0,64,68,924,852,96,103,17,17,18,17,1,1,908,845,803,732,43,45,1,2,4,5,0,0,57,61,860,790,83,90,11,13,13,14,1,1,81,75,57,56,9,9,5,1,3,2,0,0,7,7,64,62,13,13,6,4,5,3,0,0
050,36,073,New York,Orleans County,1,2,2089,1067,1022,952,908,39,47,3,5,5,3,2,0,66,59,1015,963,88,88,13,18,14,13,3,2,983,927,883,848,34,33,1,0,5,3,0,0,60,43,941,887,78,60,9,9,14,12,1,2,84,95,69,60,5,14,2,5,0,0,2,0,6,16,74,76,10,28,4,9,0,1,2,0
050,36,073,New York,Orleans County,1,3,2215,1123,1092,1012,998,29,33,8,5,10,10,1,0,63,46,1072,1041,72,66,20,13,19,17,3,1,1048,1006,949,923,26,30,3,4,10,10,0,0,60,39,1006,959,69,59,13,10,19,16,1,1,75,86,63,75,3,3,5,1,0,0,1,0,3,7,66,82,3,7,7,3,0,1,2,0
050,36,073,New York,Orleans County,1,4,2411,1225,1186,1030,990,114,116,14,15,11,8,0,0,56,57,1084,1045,153,153,25,28,17,16,2,2,1114,1040,947,874,105,97,7,10,11,8,0,0,44,51,989,923,135,131,16,20,16,16,2,2,111,146,83,116,9,19,7,5,0,0,0,0,12,6,95,122,18,22,9,8,1,0,0,0
050,36,073,New York,Orleans County,1,5,2439,1283,1156,1042,960,164,127,13,8,18,15,0,1,46,45,1085,1004,193,158,24,17,24,21,3,1,1163,1053,943,881,152,110,9,6,18,14,0,1,41,41,981,921,178,138,18,15,24,19,3,1,120,103,99,79,12,17,4,2,0,1,0,0,5,4,104,83,15,20,6,2,0,2,0,0
050,36,073,New York,Orleans County,1,6,2650,1446,1204,1228,1054,172,102,11,9,11,5,0,1,24,33,1249,1083,189,121,19,21,12,10,1,2,1317,1131,1130,994,153,99,5,3,9,5,0,0,20,30,1147,1020,169,117,10,13,10,10,1,1,129,73,98,60,19,3,6,6,2,0,0,1,4,3,102,63,20,4,9,8,2,0,0,1
050,36,073,New York,Orleans County,1,7,2504,1307,1197,1126,1063,141,88,11,9,4,8,5,1,20,28,1144,1089,152,104,21,18,5,12,5,2,1191,1133,1041,1013,120,83,7,7,3,7,3,0,17,23,1056,1034,129,96,16,15,4,10,3,1,116,64,85,50,21,5,4,2,1,1,2,1,3,5,88,55,23,8,5,3,1,2,2,1
050,36,073,New York,Orleans County,1,8,2457,1253,1204,1090,1104,113,77,7,6,11,7,5,0,27,10,1111,1112,129,83,18,8,15,9,8,2,1172,1138,1039,1054,96,67,5,2,10,7,0,0,22,8,1056,1060,110,71,14,4,12,9,3,2,81,66,51,50,17,10,2,4,1,0,5,0,5,2,55,52,19,12,4,4,3,0,5,0
050,36,073,New York,Orleans County,1,9,2217,1080,1137,944,1001,101,100,11,7,8,10,0,1,16,18,959,1017,111,110,16,14,9,12,1,2,998,1073,892,953,82,93,6,5,7,10,0,0,11,12,902,963,88,99,10,10,8,12,1,1,82,64,52,48,19,7,5,2,1,0,0,1,5,6,57,54,23,11,6,4,1,0,0,1
050,36,073,New York,Orleans County,1,10,2449,1198,1251,1053,1137,110,77,10,15,3,10,1,0,21,12,1072,1149,121,83,18,18,5,12,3,1,1151,1189,1019,1096,98,66,10,9,2,10,1,0,21,8,1038,1104,109,69,18,11,4,12,3,1,47,62,34,41,12,11,0,6,1,0,0,0,0,4,34,45,12,14,0,7,1,0,0,0
050,36,073,New York,Orleans County,1,11,2911,1473,1438,1342,1341,94,62,20,16,6,6,1,2,10,11,1349,1351,97,66,27,18,8,11,2,3,1412,1390,1294,1305,89,55,14,13,5,6,1,1,9,10,1301,1314,91,58,20,15,7,11,2,2,61,48,48,36,5,7,6,3,1,0,0,1,1,1,48,37,6,8,7,3,1,0,0,1
050,36,073,New York,Orleans County,1,12,3353,1697,1656,1597,1569,72,55,13,10,8,11,1,2,6,9,1603,1578,73,58,17,14,8,12,2,3,1666,1624,1572,1541,68,53,13,9,8,11,1,1,4,9,1576,1550,69,56,15,13,8,12,2,2,31,32,25,28,4,2,0,1,0,0,0,1,2,0,27,28,4,2,2,1,0,0,0,1
050,36,073,New York,Orleans County,1,13,3204,1590,1614,1512,1536,53,44,8,12,5,10,0,0,12,12,1522,1545,57,48,15,22,8,11,0,0,1557,1587,1486,1515,48,41,6,9,5,10,0,0,12,12,1496,1524,52,45,13,19,8,11,0,0,33,27,26,21,5,3,2,3,0,0,0,0,0,0,26,21,5,3,2,3,0,0,0,0
050,36,073,New York,Orleans County,1,14,2570,1316,1254,1267,1193,25,41,7,8,1,3,1,0,15,9,1279,1202,29,45,17,12,5,4,1,0,1288,1234,1243,1177,25,39,5,7,1,3,1,0,13,8,1253,1185,28,43,14,10,5,4,1,0,28,20,24,16,0,2,2,1,0,0,0,0,2,1,26,17,1,2,3,2,0,0,0,0
050,36,073,New York,Orleans County,1,15,2022,989,1033,944,977,25,37,8,8,6,4,1,0,5,7,949,984,28,38,10,12,7,6,1,0,978,1017,935,963,25,36,7,7,5,4,1,0,5,7,940,970,28,37,9,11,6,6,1,0,11,16,9,14,0,1,1,1,1,0,0,0,0,0,9,14,0,1,1,1,1,0,0,0
050,36,073,New York,Orleans County,1,16,1282,591,691,554,664,22,19,4,1,3,2,1,1,7,4,560,668,25,20,8,3,4,3,1,1,583,685,548,661,21,18,4,1,3,1,0,0,7,4,554,665,24,19,8,3,4,2,0,0,8,6,6,3,1,1,0,0,0,1,1,1,0,0,6,3,1,1,0,0,0,1,1,1
050,36,073,New York,Orleans County,1,17,825,368,457,349,435,11,19,3,1,3,1,0,0,2,1,351,436,11,19,5,1,3,2,0,0,361,447,344,427,10,18,2,1,3,1,0,0,2,0,346,427,10,18,4,1,3,1,0,0,7,10,5,8,1,1,1,0,0,0,0,0,0,1,5,9,1,1,1,0,0,1,0,0
050,36,073,New York,Orleans County,1,18,836,290,546,274,511,8,23,1,6,2,2,0,0,5,4,279,515,11,23,3,8,2,3,0,1,284,541,271,508,7,22,1,5,2,2,0,0,3,4,274,512,8,22,3,7,2,3,0,1,6,5,3,3,1,1,0,1,0,0,0,0,2,0,5,3,3,1,0,1,0,0,0,0
050,36,073,New York,Orleans County,2,0,40236,20230,20006,18123,18177,1338,1113,161,142,120,122,21,9,467,443,18546,18586,1633,1392,281,246,204,200,38,30,19128,19020,17294,17421,1198,999,109,99,109,117,9,3,409,381,17662,17773,1451,1236,211,186,191,186,25,24,1102,986,829,756,140,114,52,43,11,5,12,6,58,62,884,813,182,156,70,60,13,14,13,6
050,36,073,New York,Orleans County,2,1,1900,976,924,851,794,49,51,6,3,7,7,0,0,63,69,912,862,92,94,16,16,17,20,2,2,897,851,794,739,42,42,1,2,4,5,0,0,56,63,848,801,80,82,10,13,13,17,2,2,79,73,57,55,7,9,5,1,3,2,0,0,7,6,64,61,12,12,6,3,4,3,0,0
050,36,073,New York,Orleans County,2,2,2073,1062,1011,949,900,38,45,3,5,5,2,2,0,65,59,1011,955,77,85,15,16,21,13,3,2,979,922,881,843,33,32,1,0,5,2,0,0,59,45,937,885,70,63,11,7,20,10,0,2,83,89,68,57,5,13,2,5,0,0,2,0,6,14,74,70,7,22,4,9,1,3,3,0
050,36,073,New York,Orleans County,2,3,2209,1121,1088,1008,992,28,33,9,5,10,10,1,0,65,48,1070,1040,69,64,23,13,22,18,2,1,1047,1000,946,917,25,30,4,4,10,10,0,0,62,39,1005,956,65,56,16,10,22,16,1,1,74,88,62,75,3,3,5,1,0,0,1,0,3,9,65,84,4,8,7,3,0,2,1,0
050,36,073,New York,Orleans County,2,4,2382,1206,1176,1014,980,113,115,14,15,10,8,0,0,55,58,1067,1033,151,151,24,29,19,20,0,2,1100,1033,935,867,104,96,7,10,10,8,0,0,44,52,977,915,134,129,14,21,19,19,0,2,106,143,79,113,9,19,7,5,0,0,0,0,11,6,90,118,17,22,10,8,0,1,0,0
