"iso3c","date","deaths","population","cmr","asmr_who","asmr_esp","asmr_usa","asmr_country","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"USA-NH",2018 Q3,3016,1357305,222.2,117.8,257.7,182.8,238.3,2962,2776,3149,54,240,-133,217.67,203.78,231.56,4.53,18.42,-9.36,116.75,114.42,119.08,1.05,3.38,-1.28,255.44,251.56,259.32,2.26,6.14,-1.62,180.93,177.92,183.94,1.87,4.88,-1.14,236.36,232.95,239.77,1.94,5.35,-1.47
"USA-NH",2018 Q4,3222,1358746,237.1,117.3,256.4,181.9,237,3154,2968,3340,68,254,-118,231.47,217.58,245.36,5.63,19.52,-8.26,116.25,113.92,118.58,1.05,3.38,-1.28,254.22,250.34,258.1,2.18,6.06,-1.7,180.09,177.08,183.1,1.81,4.82,-1.2,235.2,231.79,238.61,1.8,5.21,-1.61
"USA-NH",2019 Q1,3272,1361743,240.3,113.6,248.9,176,230.5,3316,3125,3508,-44,147,-236,243.48,229.17,257.78,-3.17,11.13,-17.48,115.02,112.62,117.42,-1.42,0.98,-3.82,251.95,247.95,255.94,-3.05,0.95,-7.04,178.32,175.23,181.42,-2.32,0.77,-5.42,233.18,229.67,236.69,-2.68,0.83,-6.19
"USA-NH",2019 Q2,2924,1366355,214,114.4,251,177.5,232.4,3017,2826,3209,-93,98,-285,220.95,206.65,235.26,-6.95,7.35,-21.26,115.52,113.12,117.92,-1.12,1.28,-3.52,252.93,248.93,256.92,-1.93,2.07,-5.92,179.1,176.01,182.2,-1.6,1.49,-4.7,234.06,230.55,237.57,-1.66,1.85,-5.17
"USA-NH",2019 Q3,2976,1371018,217,115.3,253.1,179,234.2,2991,2799,3183,-15,177,-207,218.61,204.31,232.92,-1.61,12.69,-15.92,116.3,113.9,118.7,-1,1.4,-3.4,254.46,250.47,258.46,-1.37,2.63,-5.36,180.28,177.19,183.38,-1.28,1.81,-4.38,235.46,231.95,238.97,-1.26,2.25,-4.77
"USA-NH",2019 Q4,3239,1375706,235.4,115,252.4,178.5,233.5,3183,2991,3375,56,248,-136,232.41,218.11,246.72,2.99,17.29,-11.32,115.8,113.4,118.2,-0.8,1.6,-3.2,253.24,249.25,257.24,-0.84,3.15,-4.84,179.44,176.35,182.54,-0.94,2.15,-4.04,234.3,230.79,237.81,-0.8,2.71,-4.31
"USA-NH",2020 Q1,3259,1379164,236.3,120.3,267.5,188.7,246.4,3345,3144,3546,-86,115,-287,244.42,229.44,259.4,-8.12,6.86,-23.1,114.57,112.06,117.08,5.73,8.24,3.22,250.97,246.78,255.15,16.53,20.72,12.35,177.68,174.43,180.92,11.02,14.27,7.78,232.28,228.6,235.96,14.12,17.8,10.44
"USA-NH",2020 Q2,3444,1381364,249.3,119.6,265.8,187.7,244.9,3046,2845,3247,398,599,197,221.9,206.92,236.88,27.4,42.38,12.42,115.07,112.56,117.58,4.53,7.04,2.02,251.95,247.76,256.13,13.85,18.04,9.67,178.46,175.21,181.7,9.24,12.49,6,233.16,229.48,236.84,11.74,15.42,8.06
"USA-NH",2020 Q3,3171,1383576,229.2,120.3,267.1,188.7,246.1,3020,2819,3221,151,352,-50,219.56,204.58,234.54,9.64,24.62,-5.34,115.85,113.34,118.36,4.45,6.96,1.94,253.49,249.3,257.67,13.61,17.8,9.43,179.64,176.39,182.88,9.06,12.31,5.82,234.56,230.88,238.24,11.54,15.22,7.86
"USA-NH",2020 Q4,3661,1385800,264.2,119.7,265.5,187.6,244.7,3212,3011,3412,449,650,249,233.36,218.38,248.34,30.84,45.82,15.86,115.35,112.84,117.86,4.35,6.86,1.84,252.27,248.08,256.45,13.23,17.42,9.05,178.8,175.55,182.04,8.8,12.05,5.56,233.4,229.72,237.08,11.3,14.98,7.62
"USA-NH",2021 Q1,3486,1388078,251.1,122.8,265.9,188.5,247.3,3374,3161,3587,112,325,-101,245.37,229.5,261.24,5.73,21.6,-10.14,114.12,111.46,116.78,8.68,11.34,6.02,249.99,245.56,254.42,15.91,20.34,11.48,177.03,173.59,180.47,11.47,14.91,8.03,231.38,227.48,235.28,15.92,19.82,12.02
"USA-NH",2021 Q2,3138,1390425,225.7,123.6,267.6,189.8,248.9,3075,2862,3288,63,276,-150,222.85,206.98,238.72,2.85,18.72,-13.02,114.62,111.96,117.28,8.98,11.64,6.32,250.97,246.54,255.4,16.63,21.06,12.2,177.81,174.37,181.25,11.99,15.43,8.55,232.26,228.36,236.16,16.64,20.54,12.74
"USA-NH",2021 Q3,3292,1392799,236.4,124.5,269.3,191.1,250.4,3049,2836,3262,243,456,30,220.51,204.64,236.38,15.89,31.76,0.02,115.4,112.74,118.06,9.1,11.76,6.44,252.51,248.08,256.94,16.79,21.22,12.36,178.99,175.55,182.43,12.11,15.55,8.67,233.66,229.76,237.56,16.74,20.64,12.84
"USA-NH",2021 Q4,3923,1395185,281.1,124,268.1,190.3,249.3,3240,3028,3453,683,895,470,234.31,218.44,250.18,46.79,62.66,30.92,114.9,112.24,117.56,9.1,11.76,6.44,251.29,246.86,255.72,16.81,21.24,12.38,178.15,174.71,181.59,12.15,15.59,8.71,232.5,228.6,236.4,16.8,20.7,12.9
"USA-NH",2022 Q1,3823,1397545,273.6,122.1,267.2,188.8,248.2,3403,3176,3630,420,647,193,246.32,229.37,263.27,27.28,44.23,10.33,113.67,110.83,116.51,8.43,11.27,5.59,249.01,244.28,253.75,18.19,22.92,13.45,176.38,172.71,180.06,12.42,16.09,8.74,230.48,226.32,234.64,17.72,21.88,13.56
"USA-NH",2022 Q2,3380,1399893,241.4,122.9,269,190.2,249.8,3104,2877,3331,276,503,49,223.8,206.85,240.75,17.6,34.55,0.65,114.17,111.33,117.01,8.73,11.57,5.89,249.99,245.26,254.73,19.01,23.74,14.27,177.16,173.49,180.84,13.04,16.71,9.36,231.36,227.2,235.52,18.44,22.6,14.28
"USA-NH",2022 Q3,3419,1402266,243.8,123.8,270.8,191.5,251.5,3078,2850,3305,341,569,114,221.46,204.51,238.41,22.34,39.29,5.39,114.95,112.11,117.79,8.85,11.69,6.01,251.53,246.8,256.27,19.27,24,14.53,178.34,174.67,182.02,13.16,16.83,9.48,232.76,228.6,236.92,18.74,22.9,14.58
"USA-NH",2022 Q4,3702,1404653,263.6,123.4,269.6,190.7,250.4,3269,3042,3496,433,660,206,235.26,218.31,252.21,28.34,45.29,11.39,114.45,111.61,117.29,8.95,11.79,6.11,250.31,245.58,255.05,19.29,24.02,14.55,177.5,173.83,181.18,13.2,16.87,9.52,231.6,227.44,235.76,18.8,22.96,14.64
"USA-NH",2023 Q1,3647,1407013,259.2,,,,,3432,3188,3675,215,459,-28,247.26,229.08,265.45,11.94,30.12,-6.25,113.22,110.18,116.26,,,,248.04,242.95,253.12,,,,175.73,171.8,179.67,,,,229.58,225.11,234.05,,,
"USA-NH",2023 Q2,3349,1409361,237.6,,,,,3133,2889,3376,216,460,-27,224.74,206.56,242.93,12.86,31.04,-5.33,113.72,110.68,116.76,,,,249.02,243.93,254.1,,,,176.51,172.58,180.45,,,,230.46,225.99,234.93,,,
"USA-NJ",2000 Q1,20392,8438250,241.7,136.5,300.1,209.8,259.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2000 Q2,17830,8453678,210.9,136.1,299.1,209.2,258.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2000 Q3,17177,8469190,202.8,137.2,301.5,210.8,260.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2000 Q4,19401,8484788,228.7,136.8,300.5,210.1,259.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2001 Q1,19763,8499983,232.5,134.1,292.3,205.2,252.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2001 Q2,18070,8514852,212.2,135.3,294.7,206.9,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2001 Q3,18194,8529887,213.3,136.4,297,208.6,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2001 Q4,18683,8545003,218.6,136,296.2,208,256.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2002 Q1,20378,8558588,238.1,130.3,286.7,200.7,247.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2002 Q2,17628,8570677,205.7,131.4,289,202.4,249.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2002 Q3,16991,8582900,198,132.5,291.3,204,251.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2002 Q4,19012,8595190,221.2,132.1,290.5,203.5,250.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2003 Q1,19498,8605445,226.6,127.9,282.3,197.6,243.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2003 Q2,17849,8613666,207.2,129.1,284.9,199.4,245.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2003 Q3,17309,8621979,200.8,130.3,287.4,201.2,247.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2003 Q4,19033,8630337,220.5,130,286.8,200.8,247.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2004 Q1,19933,8636702,230.8,124,273,191.2,235.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2004 Q2,17128,8641031,198.2,123.8,272.5,190.9,235.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2004 Q3,16390,8645385,189.6,125,274.9,192.6,237.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2004 Q4,17920,8649762,207.2,124.7,274.4,192.2,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2005 Q1,20618,8653157,238.3,122.4,270.4,189.3,233.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2005 Q2,17147,8655564,198.1,123.5,272.7,191,235.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2005 Q3,16277,8657996,188,124.6,275.1,192.7,237.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2005 Q4,17921,8660443,206.9,124.4,274.5,192.2,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2006 Q1,18436,8663655,212.8,119.5,260.9,183.3,225.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2006 Q2,17313,8667673,199.7,120.5,263,184.8,227.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2006 Q3,16909,8671736,195,121.4,265,186.3,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2006 Q4,17698,8675820,204,121.1,264.2,185.8,228.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2007 Q1,18695,8681933,215.3,115.5,255.3,178.9,220.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2007 Q2,17355,8690166,199.7,116.4,257.3,180.4,221.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2007 Q3,16107,8698490,185.2,117.4,259.4,181.9,223.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2007 Q4,17505,8706860,201,117,258.6,181.3,222.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2008 Q1,19493,8716563,223.6,115.3,255.4,178.8,220.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2008 Q2,17031,8727630,195.1,114.9,254.5,178.2,219.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2008 Q3,15995,8738758,183,115.8,256.5,179.6,221.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2008 Q4,17507,8749947,200.1,115.4,255.7,179.1,220.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2009 Q1,18095,8759861,206.6,109.7,243.4,170.4,209.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2009 Q2,16599,8768522,189.3,110.6,245.2,171.7,211.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2009 Q3,16147,8777278,184,111.4,247.1,173,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2009 Q4,17436,8786083,198.4,111.1,246.2,172.5,212.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2010 Q1,17977,8794029,204.4,109.6,244.1,170.8,210.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2010 Q2,16922,8801137,192.3,110.5,246,172.2,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2010 Q3,16462,8808325,186.9,111.3,248,173.6,213.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2010 Q4,18134,8815551,205.7,111,247.2,173.1,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2011 Q1,19585,8821267,222,110.3,244.5,171.3,210.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2011 Q2,17016,8825461,192.8,111.1,246.3,172.6,212.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2011 Q3,16401,8829702,185.7,111.9,248.1,173.9,213.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2011 Q4,17556,8833967,198.7,111.6,247.1,173.3,213.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2012 Q1,18185,8837630,205.8,109.1,242.6,170,209.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2012 Q2,17007,8840679,192.4,108.7,241.9,169.5,208.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2012 Q3,16809,8843744,190.1,109.6,243.8,170.9,210.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2012 Q4,18533,8846827,209.5,109.3,243.1,170.4,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2013 Q1,20101,8849487,227.1,108.2,240.9,168.8,207.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2013 Q2,17115,8851727,193.4,109.1,242.9,170.3,209.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2013 Q3,16506,8853993,186.4,110,244.9,171.8,211.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2013 Q4,17681,8856271,199.6,109.7,244.2,171.3,210.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2014 Q1,18672,8857889,210.8,107.2,238.1,166.9,205.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2014 Q2,17804,8858839,201,108.1,240.1,168.3,207.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2014 Q3,16612,8859800,187.5,109,242.1,169.8,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2014 Q4,18228,8860766,205.7,108.7,241.5,169.4,208.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USA-NJ",2015 Q1,20284,8861637,228.9,107.4,238.8,167.5,206,19589,18680,20499,695,1604,-215,222.47,211.64,233.29,6.43,17.26,-4.39,108.99,105.35,112.63,-1.59,2.05,-5.23,240.44,235.09,245.78,-1.63,3.71,-6.98,169.02,164.67,173.38,-1.52,2.83,-5.88,207.66,202.8,212.53,-1.66,3.2,-6.53
"USA-NJ",2015 Q2,17529,8862415,197.8,108.3,240.7,168.9,207.7,17478,16569,18388,51,960,-859,198.27,187.44,209.09,-0.47,10.36,-11.29,109.55,105.91,113.19,-1.25,2.39,-4.89,241.66,236.31,247,-0.96,4.39,-6.3,169.94,165.59,174.3,-1.04,3.31,-5.4,208.74,203.88,213.61,-1.05,3.82,-5.91
"USA-NJ",2015 Q3,16846,8863201,190.1,109.2,242.6,170.3,209.3,17093,16184,18002,-247,662,-1156,193.5,182.68,204.33,-3.41,7.42,-14.23,110.35,106.71,113.99,-1.15,2.49,-4.79,243.39,238.05,248.74,-0.79,4.55,-6.14,171.22,166.87,175.58,-0.92,3.43,-5.28,210.24,205.38,215.11,-0.94,3.92,-5.81
"USA-NJ",2015 Q4,17612,8863992,198.7,108.9,241.9,169.8,208.7,18408,17499,19317,-796,113,-1705,207.77,196.94,218.59,-9.07,1.76,-19.89,109.95,106.31,113.59,-1.05,2.59,-4.69,242.56,237.21,247.9,-0.66,4.69,-6,170.64,166.29,175,-0.84,3.51,-5.2,209.5,204.64,214.37,-0.81,4.06,-5.67
"USA-NJ",2016 Q1,19134,8866154,215.8,109.8,240.6,169.5,208,19731,18848,20613,-597,286,-1479,223.07,212.56,233.58,-7.27,3.24,-17.78,108.93,105.4,112.47,0.87,4.4,-2.67,239.77,234.58,244.95,0.83,6.02,-4.35,168.77,164.54,173,0.73,4.96,-3.5,207.15,202.43,211.88,0.85,5.57,-3.88
"USA-NJ",2016 Q2,17697,8869718,199.5,109.4,239.6,168.9,207.2,17620,16737,18502,77,960,-805,198.87,188.36,209.38,0.63,11.14,-9.88,109.49,105.96,113.03,-0.09,3.44,-3.63,240.99,235.8,246.17,-1.39,3.8,-6.57,169.69,165.46,173.92,-0.79,3.44,-5.02,208.23,203.51,212.96,-1.03,3.69,-5.76
"USA-NJ",2016 Q3,17269,8873302,194.6,110.3,241.3,170.2,208.8,17234,16351,18117,35,918,-848,194.11,183.6,204.62,0.49,11,-10.02,110.29,106.76,113.83,0.01,3.54,-3.53,242.73,237.54,247.91,-1.43,3.76,-6.61,170.97,166.74,175.2,-0.77,3.46,-5,209.73,205.01,214.46,-0.93,3.79,-5.66
"USA-NJ",2016 Q4,19055,8876905,214.7,109.9,240.4,169.6,208,18549,17667,19432,506,1388,-377,208.37,197.86,218.88,6.33,16.84,-4.18,109.89,106.36,113.43,0.01,3.54,-3.53,241.89,236.7,247.07,-1.49,3.7,-6.67,170.39,166.16,174.62,-0.79,3.44,-5.02,208.99,204.27,213.72,-0.99,3.73,-5.72
"USA-NJ",2017 Q1,20044,8879175,225.7,110.1,240.7,170,208.1,19872,18998,20745,172,1046,-701,223.68,213.28,234.08,2.02,12.42,-8.38,108.88,105.38,112.38,1.22,4.72,-2.28,239.1,233.97,244.23,1.6,6.73,-3.53,168.52,164.33,172.71,1.48,5.67,-2.71,206.64,201.97,211.31,1.46,6.13,-3.21
"USA-NJ",2017 Q2,17963,8880087,202.3,111,242.5,171.3,209.7,17761,16887,18634,202,1076,-671,199.48,189.08,209.88,2.82,13.22,-7.58,109.44,105.94,112.94,1.56,5.06,-1.94,240.32,235.19,245.45,2.18,7.31,-2.95,169.44,165.25,173.63,1.86,6.05,-2.33,207.72,203.05,212.39,1.98,6.65,-2.69
"USA-NJ",2017 Q3,17416,8881010,196.1,111.8,244.2,172.6,211.2,17375,16502,18249,41,914,-833,194.72,184.32,205.12,1.38,11.78,-9.02,110.24,106.74,113.74,1.56,5.06,-1.94,242.06,236.93,247.19,2.14,7.27,-2.99,170.72,166.53,174.91,1.88,6.07,-2.31,209.22,204.55,213.89,1.98,6.65,-2.69
"USA-NJ",2017 Q4,18537,8881937,208.7,111.5,243.4,172.1,210.5,18691,17817,19564,-154,720,-1027,208.98,198.58,219.38,-0.28,10.12,-10.68,109.84,106.34,113.34,1.66,5.16,-1.84,241.22,236.09,246.35,2.18,7.31,-2.95,170.14,165.95,174.33,1.96,6.15,-2.23,208.48,203.81,213.15,2.02,6.69,-2.65
"USA-NJ",2018 Q1,20269,8882348,228.2,109.9,240.4,169.8,207.9,20013,19130,20896,256,1139,-627,224.29,213.78,234.8,3.91,14.42,-6.6,108.82,105.29,112.36,1.08,4.61,-2.46,238.43,233.25,243.62,1.97,7.15,-3.22,168.27,164.04,172.5,1.53,5.76,-2.7,206.13,201.4,210.85,1.77,6.5,-2.95
"USA-NJ",2018 Q2,17813,8882231,200.5,110.8,242.3,171.2,209.6,17902,17019,18785,-89,794,-972,200.09,189.58,210.6,0.41,10.92,-10.1,109.38,105.85,112.92,1.42,4.95,-2.12,239.65,234.47,244.84,2.65,7.83,-2.54,169.19,164.96,173.42,2.01,6.24,-2.22,207.21,202.48,211.93,2.39,7.12,-2.33
"USA-NJ",2018 Q3,17779,8882113,200.2,111.8,244.2,172.6,211.2,17517,16634,18399,262,1145,-620,195.33,184.82,205.84,4.87,15.38,-5.64,110.18,106.65,113.72,1.62,5.15,-1.92,241.39,236.21,246.58,2.81,7.99,-2.38,170.47,166.24,174.7,2.13,6.36,-2.1,208.71,203.98,213.43,2.49,7.22,-2.23
"USA-NJ",2018 Q4,19005,8881994,214,111.5,243.5,172.1,210.6,18832,17949,19715,173,1056,-710,209.59,199.08,220.1,4.41,14.92,-6.1,109.78,106.25,113.32,1.72,5.25,-1.82,240.55,235.37,245.74,2.95,8.13,-2.24,169.89,165.66,174.12,2.21,6.44,-2.02,207.97,203.24,212.69,2.63,7.36,-2.09
"USA-NJ",2019 Q1,19628,8928501,219.8,107.2,235,165.8,203.2,20154,19245,21064,-526,383,-1436,224.9,214.07,235.72,-5.09,5.73,-15.92,108.77,105.13,112.41,-1.57,2.07,-5.21,237.76,232.42,243.11,-2.76,2.58,-8.11,168.01,163.66,172.37,-2.21,2.14,-6.57,205.61,200.75,210.48,-2.41,2.45,-7.28
"USA-NJ",2019 Q2,17802,9023205,197.3,107.7,236.5,166.9,204.4,18043,17134,18953,-241,668,-1151,200.7,189.87,211.52,-3.39,7.43,-14.22,109.33,105.69,112.97,-1.63,2.01,-5.27,238.99,233.64,244.33,-2.49,2.86,-7.83,168.93,164.58,173.29,-2.03,2.32,-6.39,206.7,201.83,211.56,-2.3,2.57,-7.16
"USA-NJ",2019 Q3,17567,9118956,192.6,108.1,238,167.9,205.6,17658,16749,18567,-91,818,-1000,195.93,185.11,206.76,-3.33,7.49,-14.16,110.13,106.49,113.77,-2.03,1.61,-5.67,240.72,235.38,246.07,-2.72,2.62,-8.07,170.21,165.86,174.57,-2.31,2.04,-6.67,208.2,203.33,213.06,-2.59,2.27,-7.46
"USA-NJ",2019 Q4,19244,9215230,208.8,107.4,236.9,167.1,204.6,18973,18064,19882,271,1180,-638,210.2,199.37,221.02,-1.39,9.43,-12.22,109.73,106.09,113.37,-2.33,1.31,-5.97,239.88,234.54,245.23,-2.98,2.36,-8.33,169.63,165.28,173.99,-2.53,1.82,-6.89,207.46,202.59,212.32,-2.86,2.01,-7.72
"USA-NJ",2020 Q1,21090,9263406,227.7,134.5,297.8,209.2,257.3,20296,19344,21248,794,1746,-158,225.5,214.17,236.84,2.2,13.53,-9.14,108.71,104.91,112.52,25.79,29.59,21.98,237.1,231.5,242.69,60.7,66.3,55.11,167.76,163.2,172.33,41.44,46,36.87,205.1,200.01,210.2,52.2,57.29,47.1
"USA-NJ",2020 Q2,34061,9262429,367.7,134.1,296.8,208.6,256.5,18185,17233,19137,15876,16828,14924,201.3,189.97,212.64,166.4,177.73,155.06,109.27,105.47,113.08,24.83,28.63,21.02,238.32,232.72,243.91,58.48,64.08,52.89,168.68,164.12,173.25,39.92,44.48,35.35,206.18,201.09,211.28,50.32,55.41,45.22
"USA-NJ",2020 Q3,17937,9261445,193.7,135.2,299.1,210.3,258.5,17799,16847,18751,138,1090,-814,196.54,185.21,207.88,-2.84,8.49,-14.18,110.07,106.27,113.88,25.12,28.93,21.32,240.06,234.46,245.65,59.04,64.64,53.45,169.96,165.4,174.53,40.34,44.9,35.77,207.68,202.59,212.78,50.82,55.91,45.72
"USA-NJ",2020 Q4,22334,9260457,241.2,134.9,298.2,209.7,257.7,19114,18162,20066,3220,4172,2268,210.8,199.47,222.14,30.4,41.73,19.06,109.67,105.87,113.48,25.23,29.03,21.42,239.22,233.62,244.81,58.98,64.58,53.39,169.38,164.82,173.95,40.32,44.88,35.75,206.94,201.85,212.04,50.76,55.85,45.66
"USA-NJ",2021 Q1,23966,9271577,258.5,117.6,254.1,179.8,220.6,20437,19428,21446,3529,4538,2520,226.11,214.1,238.12,32.39,44.4,20.38,108.66,104.62,112.7,8.94,12.98,4.9,236.43,230.5,242.36,17.67,23.6,11.74,167.51,162.67,172.35,12.29,17.13,7.45,204.59,199.19,209.99,16.01,21.41,10.61
"USA-NJ",2021 Q2,19322,9295208,207.9,118.5,256,181.2,222.2,18326,17317,19335,996,2005,-13,201.91,189.9,213.92,5.99,18,-6.02,109.22,105.18,113.26,9.28,13.32,5.24,237.65,231.72,243.58,18.35,24.28,12.42,168.43,163.59,173.27,12.77,17.61,7.93,205.67,200.27,211.07,16.53,21.93,11.13
"USA-NJ",2021 Q3,19042,9319100,204.3,119.4,258,182.6,223.9,17941,16932,18949,1101,2110,93,197.15,185.14,209.16,7.15,19.16,-4.86,110.02,105.98,114.06,9.38,13.42,5.34,239.39,233.46,245.32,18.61,24.54,12.68,169.71,164.87,174.55,12.89,17.73,8.05,207.17,201.77,212.57,16.73,22.13,11.33
"USA-NJ",2021 Q4,21348,9343122,228.5,118.9,257.1,182,223.1,19256,18247,20264,2092,3101,1084,211.41,199.4,223.42,17.09,29.1,5.08,109.62,105.58,113.66,9.28,13.32,5.24,238.55,232.62,244.48,18.55,24.48,12.62,169.13,164.29,173.97,12.87,17.71,8.03,206.43,201.03,211.83,16.67,22.07,11.27
"USA-NJ",2022 Q1,23655,9366884,252.6,110.9,243.8,171.9,210.7,20578,19501,21656,3077,4154,1999,226.72,213.89,239.55,25.88,38.71,13.05,108.6,104.29,112.92,2.3,6.61,-2.02,235.76,229.43,242.09,8.04,14.37,1.71,167.26,162.09,172.42,4.64,9.81,-0.52,204.08,198.31,209.84,6.62,12.39,0.86
