"iso3c","date","deaths","deaths_baseline","deaths_baseline_lower","deaths_baseline_upper","deaths_excess","deaths_excess_lower","deaths_excess_upper","population","cmr","cmr_baseline","cmr_baseline_lower","cmr_baseline_upper","cmr_excess","cmr_excess_lower","cmr_excess_upper","asmr_who","asmr_who_baseline","asmr_who_baseline_lower","asmr_who_baseline_upper","asmr_who_excess","asmr_who_excess_lower","asmr_who_excess_upper","asmr_esp","asmr_esp_baseline","asmr_esp_baseline_lower","asmr_esp_baseline_upper","asmr_esp_excess","asmr_esp_excess_lower","asmr_esp_excess_upper","asmr_usa","asmr_usa_baseline","asmr_usa_baseline_lower","asmr_usa_baseline_upper","asmr_usa_excess","asmr_usa_excess_lower","asmr_usa_excess_upper","asmr_country","asmr_country_baseline","asmr_country_baseline_lower","asmr_country_baseline_upper","asmr_country_excess","asmr_country_excess_lower","asmr_country_excess_upper"
"BEL",2022,116430,112343,108389,116297,4087,8041,133,11587030,1004.8,953.97,920.2,987.73,50.83,84.6,17.07,420,372.06,357.17,386.95,47.94,62.83,33.05,939.4,892.89,833.24,952.55,46.51,106.16,-13.15,660.6,614.97,575.17,654.77,45.63,85.43,5.83,976.7,949.77,885.14,1014.39,26.93,91.56,-37.69
"BGR",2001,112414,,,,,,,8011826,1403,,,,,,,867.7,,,,,,,1898.4,,,,,,,1328.6,,,,,,,2003.8,,,,,,
"BGR",2002,112631,,,,,,,7837776,1437,,,,,,,842.3,,,,,,,1829.3,,,,,,,1281.4,,,,,,,1934.8,,,,,,
"BGR",2003,111903,,,,,,,7775905,1438.8,,,,,,,823.9,,,,,,,1781.5,,,,,,,1248,,,,,,,1885.6,,,,,,
"BGR",2004,110153,,,,,,,7717402,1427.2,,,,,,,802.6,,,,,,,1721.4,,,,,,,1210,,,,,,,1821.6,,,,,,
"BGR",2005,113304,111927,107673,116182,1377,5631,-2878,7659540,1479.1,,,,,,,809.4,,,,,,,1741,,,,,,,1222,,,,,,,1843.9,,,,,,
"BGR",2006,113429,111589,107415,115764,1840,6014,-2335,7601567,1492,1463.22,1404.06,1522.37,28.78,87.94,-30.37,801.1,,,,,,,1721.9,,,,,,,1209.6,,,,,,,1822.4,,,,,,
"BGR",2007,112969,111251,107146,115357,1718,5823,-2388,7545861,1496.9,1468.94,1411.04,1526.84,27.96,85.86,-29.94,786.6,,,,,,,1701.3,,,,,,,1193.3,,,,,,,1798.7,,,,,,
"BGR",2008,110613,110914,106866,114961,-301,3747,-4348,7493046,1476,1474.67,1417.83,1531.5,1.33,58.17,-55.5,766,,,,,,,1654.4,,,,,,,1162.1,,,,,,,1747.5,,,,,,
"BGR",2009,108071,110576,106573,114578,-2505,1498,-6507,7444878,1451.6,1480.39,1424.43,1536.36,-28.79,27.17,-84.76,743.7,,,,,,,1600.4,,,,,,,1124.9,,,,,,,1691.3,,,,,,
"BGR",2010,110211,110238,106268,114208,-27,3943,-3997,7396100,1490,1486.12,1430.81,1541.42,3.88,59.19,-51.42,745.5,,,,,,,1622.5,,,,,,,1138.2,,,,,,,1711.8,,,,,,
"BGR",2011,108229,109900,105950,113850,-1671,2279,-5621,7348734,1472.7,1491.84,1436.98,1546.7,-19.14,35.72,-74,722.9,,,,,,,1577.7,,,,,,,1104.4,,,,,,,1666.1,,,,,,
"BGR",2012,109251,109562,105619,113506,-311,3632,-4255,7306296,1495.1,1497.57,1442.93,1552.21,-2.47,52.17,-57.11,719.3,,,,,,,1583.1,,,,,,,1104.6,,,,,,,1671.6,,,,,,
"BGR",2013,104355,109225,105275,113174,-4870,-920,-8819,7265487,1436.3,1503.29,1448.65,1557.93,-66.99,-12.35,-121.63,683.7,,,,,,,1493.6,,,,,,,1044.2,,,,,,,1578.1,,,,,,
"BGR",2014,108988,108887,104917,112856,101,4071,-3868,7224354,1508.6,1509.02,1454.15,1563.88,-0.42,54.45,-55.28,706.7,,,,,,,1542.3,1545.86,1510.47,1581.25,-3.56,31.83,-38.95,1078.3,1080.06,1056.86,1103.26,-1.76,21.44,-24.96,1629.4,1632.65,1596.78,1668.53,-3.25,32.62,-39.13
"BGR",2015,110126,108549,104546,112551,1577,5580,-2425,7178455,1533.9,1514.74,1459.43,1570.05,19.16,74.47,-36.15,704,700.42,686.78,714.06,3.58,17.22,-10.06,1549.6,1534.67,1502.04,1567.3,14.93,47.56,-17.7,1081.2,1071.89,1050.5,1093.28,9.31,30.7,-12.08,1635.6,1620.92,1587.84,1654,14.68,47.76,-18.4
"BGR",2016,107551,108211,104163,112259,-660,3388,-4708,7128319,1508.8,1520.47,1464.5,1576.43,-11.67,44.3,-67.63,687.2,694.98,682.68,707.28,-7.78,4.52,-20.08,1501.5,1523.48,1492.32,1554.63,-21.98,9.18,-53.13,1048.9,1063.72,1043.29,1084.15,-14.82,5.61,-35.25,1586.7,1609.18,1577.6,1640.77,-22.48,9.1,-54.07
"BGR",2017,109721,107873,103768,111978,1848,5953,-2257,7076445,1550.2,1526.19,1469.36,1583.02,24.01,80.84,-32.82,693.4,689.54,677.72,701.36,3.86,15.68,-7.96,1523.8,1512.29,1481.13,1543.44,11.51,42.67,-19.64,1063,1055.55,1035.12,1075.97,7.45,27.88,-12.97,1609.4,1597.45,1565.87,1629.03,11.95,43.53,-19.63
"BGR",2018,108566,107535,103361,111710,1031,5205,-3144,7025515,1545.3,1531.92,1474.01,1589.82,13.38,71.29,-44.52,685.4,684.1,671.8,696.4,1.3,13.6,-11,1502.1,1501.1,1468.47,1533.72,1,33.63,-31.62,1048.5,1047.38,1025.98,1068.77,1.12,22.52,-20.27,1586.8,1585.72,1552.64,1618.79,1.08,34.16,-31.99
"BGR",2019,108051,107198,102943,111452,853,5108,-3401,6976225,1548.6,1537.64,1478.49,1596.79,10.96,70.11,-48.19,677.7,678.66,665.02,692.3,-0.96,12.68,-14.6,1488,1489.9,1454.52,1525.29,-1.9,33.48,-37.29,1037.9,1039.2,1016,1062.41,-1.3,21.9,-24.51,1572,1573.98,1538.1,1609.86,-1.98,33.9,-37.86
"BGR",2020,124045,106860,102514,111205,17185,21531,12840,6934350,1789.3,1543.36,1482.78,1603.95,245.94,306.52,185.35,768.9,673.22,657.59,688.85,95.68,111.31,80.05,1701.1,1478.71,1439.54,1517.88,222.39,261.56,183.22,1181.7,1031.03,1005.35,1056.71,150.67,176.35,124.99,1801,1562.25,1522.54,1601.96,238.75,278.46,199.04
"BGR",2021,149040,106522,102076,110968,42518,46964,38072,6878483,2167.3,1549.09,1486.91,1611.27,618.21,680.39,556.03,938.5,667.78,649.73,685.83,270.72,288.77,252.67,2059.1,1467.52,1423.82,1511.22,591.58,635.28,547.88,1430.9,1022.86,994.21,1051.51,408.04,436.69,379.39,2185.7,1550.51,1506.21,1594.82,635.19,679.49,590.88
"BGR",2022,118814,106184,101628,110740,12630,17186,8074,6756759,1757.5,1554.81,1490.89,1618.74,202.69,266.61,138.76,856.8,662.34,641.59,683.09,194.46,215.21,173.71,1766,1456.33,1407.55,1505.11,309.67,358.45,260.89,1272.6,1014.69,982.71,1046.67,257.91,289.89,225.93,1779.9,1538.78,1489.32,1588.23,241.12,290.58,191.67
"BHS",2015,2256,2228,2152,2305,28,104,-49,392375,575,568.16,549.23,587.09,6.84,25.77,-12.09
"BHS",2016,2290,2331,2262,2401,-41,28,-111,395375,579.3,589.6,572.54,606.66,-10.3,6.76,-27.36
"BHS",2017,2432,2435,2368,2501,-3,64,-69,398375,610.5,611.04,594.65,627.43,-0.54,15.85,-16.93
"BHS",2018,2557,2538,2469,2607,19,88,-50,401375,637.1,632.48,615.42,649.54,4.62,21.68,-12.44
"BHS",2019,2639,2641,2565,2718,-2,74,-79,403917,653.3,653.92,634.99,672.85,-0.62,18.31,-19.55
"BHS",2020,3016,2745,2657,2832,271,359,184,405917,742.9,675.36,653.67,697.05,67.54,89.23,45.85
"BHS",2021,3649,2848,2747,2949,801,902,700,408146,893.8,696.8,671.76,721.84,197,222.04,171.96
"BIH",2015,38150,37360,35405,39314,790,2745,-1164,3525377,1081.8,1059.42,1003.68,1115.16,22.38,78.12,-33.36
"BIH",2016,36571,37129,35368,38890,-558,1203,-2319,3482209,1050.1,1065.64,1015.4,1115.88,-15.54,34.7,-65.78
"BIH",2017,36336,36898,35206,38591,-562,1130,-2255,3441210,1055.8,1071.86,1023.59,1120.13,-16.06,32.21,-64.33
"BIH",2018,36305,36668,34906,38429,-363,1399,-2124,3401126,1067.3,1078.08,1027.84,1128.32,-10.78,39.46,-61.02
"BIH",2019,37130,36437,34483,38391,693,2647,-1261,3361668,1104.3,1084.3,1028.56,1140.04,20,75.74,-35.74
"BIH",2020,42803,36207,33968,38445,6596,8835,4358,3319376,1290.5,1090.52,1026.66,1154.38,199.98,263.84,136.12
"BIH",2021,48503,35976,33391,38561,12527,15112,9942,3276095,1480.6,1096.74,1023,1170.48,383.86,457.6,310.12
"BIH",2022,39665,35745,32774,38717,3920,6891,948,3234845,1225.6,1102.96,1018.2,1187.72,122.64,207.4,37.88
"BLR",2015,120025,119441,117943,120938,584,2082,-913,9699666,1237.4,1230.14,1211.28,1249,7.26,26.12,-11.6
"BLR",2016,119369,119686,118336,121036,-317,1033,-1667,9707208,1229.7,1233.46,1216.46,1250.46,-3.76,13.24,-20.76
"BLR",2017,119303,119931,118634,121228,-628,669,-1925,9707792,1228.9,1236.78,1220.45,1253.11,-7.88,8.45,-24.21
"BLR",2018,120047,120177,118827,121527,-130,1220,-1480,9695751,1238.1,1240.1,1223.1,1257.1,-2,15,-19
"BLR",2019,120913,120422,118925,121920,491,1988,-1007,9674543,1249.8,1243.42,1224.56,1262.28,6.38,25.24,-12.48
"BLR",2020,144536,120668,118952,122383,23868,25584,22153,9635793,1500.3,1246.74,1225.13,1268.35,253.56,275.17,231.95
"BLZ",2015,1812,1806,1736,1876,6,76,-64,359208,504.5,502.72,484.47,520.97,1.78,20.03,-16.47
"BLZ",2016,1829,1851,1788,1914,-22,41,-85,366667,499,504.89,488.44,521.34,-5.89,10.56,-22.34
"BLZ",2017,1930,1896,1835,1957,34,95,-27,374208,515.7,507.06,491.25,522.87,8.64,24.45,-7.17
"BLZ",2018,1915,1941,1878,2004,-26,37,-89,381208,502.5,509.23,492.78,525.68,-6.73,9.72,-23.18
"BLZ",2019,1994,1986,1916,2056,8,78,-62,388208,513.6,511.4,493.15,529.65,2.2,20.45,-16.05
"BLZ",2020,2158,2031,1950,2112,127,208,46,394292,547.1,513.57,492.66,534.48,33.53,54.44,12.62
"BLZ",2021,2489,2076,1983,2169,413,506,320,399979,621.9,515.74,491.59,539.89,106.16,130.31,82.01
"BMU",2015,478,473,434,512,5,44,-34,63000,758.7,750.48,688.36,812.6,8.22,70.34,-53.9
"BMU",2016,492,488,453,524,4,39,-32,63000,781,775.08,719.09,831.07,5.92,61.91,-50.07
"BMU",2017,481,504,470,538,-23,11,-57,63000,763.5,799.68,745.88,853.48,-36.18,17.62,-89.98
"BMU",2018,533,519,484,555,14,49,-22,63000,846,824.28,768.29,880.27,21.72,77.71,-34.27
"BMU",2019,535,535,496,574,0,39,-39,63000,849.2,848.88,786.76,911,0.32,62.44,-61.8
"BMU",2020,566,550,505,595,16,61,-29,63458,892.1,873.48,802.31,944.65,18.62,89.79,-52.55
"BMU",2021,727,566,514,618,161,213,109,64115,1133.9,898.08,815.9,980.26,235.82,318,153.64
"BOL",2015,48935,49227,47449,51005,-292,1486,-2070,11082286,441.6,444.2,428.54,459.86,-2.6,13.06,-18.26
"BOL",2016,50767,49920,48317,51523,847,2450,-756,11255288,451.1,443.59,429.47,457.71,7.51,21.63,-6.61
"BOL",2017,49794,50613,49073,52153,-819,721,-2359,11427828,435.8,442.98,429.42,456.54,-7.18,6.38,-20.74
"BOL",2018,51570,51306,49703,52908,264,1867,-1338,11599369,444.6,442.37,428.25,456.49,2.23,16.35,-11.89
"BOL",2019,51998,51999,50221,53777,-1,1777,-1779,11769911,441.8,441.76,426.1,457.42,0.04,15.7,-15.62
"BOL",2020,74863,52691,50654,54729,22172,24209,20134,11929372,627.4,441.15,423.21,459.09,186.25,204.19,168.31
"BOL",2021,84301,53384,51032,55737,30917,33269,28564,12084619,698,440.54,419.82,461.26,257.46,278.18,236.74
"BRA",2015,1264175,1274987,1241146,1308828,-10812,23029,-44653,205116318,616.3,621.6,605.21,637.99,-5.3,11.09,-21.69
"BRA",2016,1309774,1292807,1262303,1323310,16967,47471,-13536,206790803,633.4,625.17,610.4,639.94,8.23,23,-6.54
"BRA",2017,1312663,1310626,1281320,1339933,2037,31343,-27270,208435486,629.8,628.74,614.55,642.93,1.06,15.25,-13.13
"BRA",2018,1316719,1328446,1297943,1358950,-11727,18776,-42231,210096444,626.7,632.31,617.54,647.08,-5.61,9.16,-20.38
"BRA",2019,1349801,1346266,1312425,1380106,3535,37376,-30305,211716781,637.5,635.88,619.49,652.27,1.62,18.01,-14.77
"BRA",2020,1556824,1364086,1325316,1402855,192738,231508,153969,213142851,730.4,639.45,620.68,658.22,90.95,109.72,72.18
"BRA",2021,1855622,1381905,1337138,1426672,473717,518484,428950,214531636,865.2,643.02,621.34,664.7,222.18,243.86,200.5
"BRA",2022,1579679,1399725,1348264,1451186,179954,231415,128493,216069136,731.2,646.59,621.67,671.51,84.61,109.53,59.69
"BRB",2015,2570,2523,2204,2842,47,366,-272,277458,926.3,909.38,795.15,1023.61,16.92,131.15,-97.31
"BRB",2016,2584,2583,2295,2870,1,289,-286,278000,929.5,929.15,826.18,1032.12,0.35,103.32,-102.62
"BRB",2017,2632,2643,2367,2919,-11,265,-287,278458,945.3,948.92,849.99,1047.85,-3.62,95.31,-102.55
"BRB",2018,2531,2702,2415,2990,-171,116,-459,279000,907.2,968.69,865.72,1071.66,-61.49,41.48,-164.46
"BRB",2019,2896,2762,2444,3081,134,452,-185,279458,1036.3,988.46,874.23,1102.69,47.84,162.07,-66.39
"BRB",2020,2713,2822,2457,3188,-109,256,-475,280000,968.9,1008.23,877.36,1139.1,-39.33,91.54,-170.2
"BRB",2021,2895,2882,2460,3304,13,435,-409,280229,1033,1028,876.88,1179.12,5,156.12,-146.12
"BRB",2022,3354,2942,2457,3427,412,897,-73,280729,1194.8,1047.77,874.06,1221.48,147.03,320.74,-26.68
"BRN",2015,1547,1569,1426,1711,-22,121,-164,420833,367.6,372.62,339.56,405.68,-5.02,28.04,-38.08
"BRN",2016,1632,1609,1480,1737,23,152,-105,425292,383.7,378.23,348.43,408.03,5.47,35.27,-24.33
"BRN",2017,1696,1649,1525,1772,47,171,-76,429833,394.6,383.84,355.21,412.47,10.76,39.39,-17.87
"BRN",2018,1612,1689,1560,1817,-77,52,-205,433833,371.6,389.45,359.65,419.25,-17.85,11.95,-47.65
"BRN",2019,1757,1729,1586,1871,28,171,-114,437375,401.7,395.06,362,428.12,6.64,39.7,-26.42
"BRN",2020,1752,1769,1605,1932,-17,147,-180,440833,397.5,400.67,362.79,438.55,-3.17,34.71,-41.05
"BRN",2021,1865,1809,1620,1998,56,245,-133,444719,419.2,406.28,362.54,450.02,12.92,56.66,-30.82
"BTN",2019,3220,,,,,,,766750,420,,,,,,
"BTN",2020,3109,,,,,,,772292,402.6,,,,,,
"BTN",2021,3192,,,,,,,777635,410.5,,,,,,
"CAN",2011,243672,,,,,,,34507005,706.2,,,,,,,407.4,,,,,,,886.9,,,,,,,629.8,,,,,,,810.5,,,,,,
"CAN",2012,246809,,,,,,,34880889,707.6,,,,,,,401.8,,,,,,,872.2,,,,,,,620.2,,,,,,,797.3,,,,,,
"CAN",2013,252448,,,,,,,35238018,716.5,,,,,,,399.7,,,,,,,868.6,,,,,,,617.3,,,,,,,794.1,,,,,,
"CAN",2014,258856,,,,,,,35569422,727.8,,,,,,,399.8,,,,,,,867,,,,,,,616.8,,,,,,,793,,,,,,
"CAN",2015,264544,264334,256140,272527,210,8404,-7983,35920764,736.6,736.6,714.52,758.68,0,22.08,-22.08,398.5,399.64,388.15,411.13,-1.14,10.35,-12.63,863,861.52,836.72,886.32,1.48,26.28,-23.32,614.2,614.02,596.27,631.77,0.18,17.93,-17.57,789.5,788.56,765.94,811.18,0.94,23.56,-21.68
"CAN",2016,267487,270281,262896,277667,-2794,4591,-10180,36332137,736.3,743.41,723.51,763.31,-7.11,12.79,-27.01,394.8,397.12,386.76,407.48,-2.32,8.04,-12.68,846.6,855.95,833.6,878.3,-9.35,13,-31.7,604.3,610.09,594.09,626.09,-5.79,10.21,-21.79,775.6,783.78,763.39,804.17,-8.18,12.21,-28.57
"CAN",2017,278252,276229,269133,283324,2023,9119,-5072,36797682,756.3,750.22,731.1,769.34,6.08,25.2,-13.04,397.9,394.6,384.65,404.55,3.3,13.25,-6.65,856.3,850.38,828.91,871.85,5.92,27.39,-15.55,610.7,606.16,590.79,621.53,4.54,19.91,-10.83,784.7,779,759.41,798.59,5.7,25.29,-13.89
"CAN",2018,285671,282176,274791,289562,3495,10880,-3891,37291179,766.2,757.03,737.13,776.93,9.17,29.07,-10.73,397,392.08,381.72,402.44,4.92,15.28,-5.44,855.1,844.81,822.46,867.16,10.29,32.64,-12.06,609.8,602.23,586.23,618.23,7.57,23.57,-8.43,783.6,774.22,753.83,794.61,9.38,29.77,-11.01
"CAN",2019,285190,288124,279931,296317,-2934,5259,-11127,37738742,755.7,763.84,741.76,785.92,-8.14,13.94,-30.22,384.8,389.56,378.07,401.05,-4.76,6.73,-16.25,830.9,839.24,814.44,864.04,-8.34,16.46,-33.14,591.8,598.3,580.55,616.05,-6.5,11.25,-24.25,761.6,769.44,746.82,792.06,-7.84,14.78,-30.46
"CAN",2020,307561,294072,284685,303458,13489,22876,4103,38034309,808.6,770.65,745.36,795.94,37.95,63.24,12.66,408.3,387.04,373.88,400.2,21.26,34.42,8.1,873.3,833.67,805.26,862.08,39.63,68.04,11.22,624.4,594.37,574.04,614.7,30.03,50.36,9.7,801.4,764.66,738.75,790.57,36.74,62.65,10.83
"CAN",2021,312053,300019,289181,310858,12034,22872,1195,38160719,817.7,777.46,748.26,806.66,40.24,69.44,11.04,412.8,384.52,369.32,399.72,28.28,43.48,13.08,864.5,828.1,795.3,860.9,36.4,69.2,3.6,622.4,590.44,566.96,613.92,31.96,55.44,8.48,794.6,759.88,729.96,789.8,34.72,64.64,4.8
"CAN",2022,335049,305967,293507,318426,29082,41542,16623,38219991,876.6,784.27,750.7,817.84,92.33,125.9,58.76,428.1,382,364.53,399.47,46.1,63.57,28.63,906.9,822.53,784.82,860.24,84.37,122.08,46.66,650.4,586.51,559.52,613.5,63.89,90.88,36.9,833,755.1,720.7,789.5,77.9,112.3,43.5
"CHE",2001,61259,,,,,,,7229360,847.4,,,,,,,437.5,,,,,,,1020.2,,,,,,,706.7,,,,,,,1043.2,,,,,,
"CHE",2002,61770,,,,,,,7284196,848.1,,,,,,,428.6,,,,,,,1003.3,,,,,,,694.5,,,,,,,1026.3,,,,,,
"CHE",2003,63095,,,,,,,7338518,859.8,,,,,,,427.2,,,,,,,1008,,,,,,,696.2,,,,,,,1031.9,,,,,,
"CHE",2004,60249,,,,,,,7389137,815.4,,,,,,,403.5,,,,,,,943.8,,,,,,,653.5,,,,,,,965.6,,,,,,
"CHE",2005,61158,60082,58137,62028,1076,3021,-870,7436692,822.5,811.22,787.86,834.59,11.28,34.64,-12.09,397.9,,,,,,,938.5,,,,,,,648.9,,,,,,,961,,,,,,
"CHE",2006,60177,60626,58718,62534,-449,1459,-2357,7483457,804.2,809.42,786.49,832.35,-5.22,17.71,-28.15,384.7,,,,,,,905.1,,,,,,,625.8,,,,,,,926.2,,,,,,
"CHE",2007,61084,61170,59293,63046,-86,1791,-1962,7550306,809.1,807.62,785.07,830.17,1.48,24.03,-21.07,380.8,,,,,,,899.4,,,,,,,620.7,,,,,,,921,,,,,,
"CHE",2008,61259,61713,59863,63564,-454,1396,-2305,7646642,801.2,805.82,783.58,828.05,-4.62,17.62,-26.85,372.5,,,,,,,883.3,,,,,,,609.4,,,,,,,904.8,,,,,,
"CHE",2009,62447,62257,60427,64087,190,2020,-1640,7743024,806.6,804.01,782.03,826,2.59,24.57,-19.4,371.9,,,,,,,882.5,,,,,,,609,,,,,,,904,,,,,,
"CHE",2010,62691,62800,60985,64615,-109,1706,-1924,7827210,801,802.21,780.41,824.02,-1.21,20.59,-23.02,364.8,,,,,,,871.8,,,,,,,600.5,,,,,,,893.4,,,,,,
"CHE",2011,62086,63344,61538,65150,-1258,548,-3064,7911637,784.8,800.41,778.71,822.1,-15.61,6.09,-37.3,355.6,,,,,,,850,,,,,,,585.5,,,,,,,870.9,,,,,,
"CHE",2012,64205,63887,62085,65690,318,2120,-1485,7996054,803.1,798.61,776.95,820.27,4.49,26.15,-17.17,356.7,,,,,,,859.8,,,,,,,591,,,,,,,881.9,,,,,,
"CHE",2013,64963,64431,62625,66237,532,2338,-1274,8088383,803.3,796.8,775.11,818.5,6.5,28.19,-15.2,353.2,351.3,337.35,365.25,1.9,15.85,-12.05,851.7,846.76,811.29,882.24,4.94,40.41,-30.54,585.9,582.38,558.11,606.64,3.52,27.79,-20.74,873.8,868.66,832.38,904.95,5.14,41.42,-31.15
"CHE",2014,63935,64975,63160,66790,-1040,775,-2855,8187709,780.9,795,773.2,816.81,-14.1,7.7,-35.91,339.7,345.99,332.92,359.05,-6.29,6.78,-19.35,819.7,835.79,802.54,869.03,-16.09,17.16,-49.33,563.4,574.53,551.79,597.26,-11.13,11.61,-33.86,840.8,857.43,823.43,891.43,-16.63,17.37,-50.63
"CHE",2015,67611,65518,63688,67348,2093,3923,263,8281537,816.6,793.2,771.22,815.18,23.4,45.38,1.42,350,340.67,328.16,353.18,9.33,21.84,-3.18,848.7,824.81,792.98,856.63,23.89,55.72,-7.93,582.8,566.68,544.91,588.45,16.12,37.89,-5.65,870.5,846.19,813.64,878.75,24.31,56.86,-8.25
"CHE",2016,64987,66062,64211,67912,-1075,776,-2925,8372452,776.2,791.4,769.16,813.63,-15.2,7.04,-37.43,328.9,335.36,323.04,347.68,-6.46,5.86,-18.78,797.8,813.83,782.49,845.17,-16.03,15.31,-47.37,547.7,558.83,537.39,580.26,-11.13,10.31,-32.56,818.6,834.96,802.9,867.01,-16.36,15.7,-48.41
"CHE",2017,66930,66605,64729,68482,325,2201,-1552,8451218,792,789.59,767.05,812.14,2.41,24.95,-20.14,330.7,330.04,317.53,342.55,0.66,13.17,-11.85,804.8,802.85,771.02,834.68,1.95,33.78,-29.88,552.6,550.98,529.21,572.75,1.62,23.39,-20.15,826.1,823.72,791.17,856.27,2.38,34.93,-30.17
"CHE",2018,67080,67149,65241,69057,-69,1839,-1977,8513751,788,787.79,764.86,810.72,0.21,23.14,-22.72,325.5,324.73,311.66,337.8,0.77,13.84,-12.3,791.3,791.87,758.63,825.11,-0.57,32.67,-33.81,543.3,543.13,520.39,565.86,0.17,22.91,-22.56,811.9,812.49,778.48,846.49,-0.59,33.42,-34.59
"CHE",2019,67699,67693,65747,69638,6,1952,-1939,8574691,789.6,785.99,762.62,809.36,3.61,26.98,-19.76,319.5,319.41,305.47,333.36,0.09,14.03,-13.86,782.8,780.89,745.42,816.37,1.91,37.38,-33.57,536.1,535.28,511.01,559.54,0.82,25.09,-23.44,803,801.25,764.96,837.54,1.75,38.04,-34.54
"CHE",2020,75995,68236,66249,70223,7759,9746,5772,8637553,879.6,784.19,760.32,808.05,95.41,119.28,71.55,347.9,314.1,299.01,329.19,33.8,48.89,18.71,862.8,769.91,731.53,808.3,92.89,131.27,54.5,590.2,527.43,501.17,553.68,62.77,89.03,36.52,886.1,790.01,750.75,829.28,96.09,135.35,56.82
"CHE",2021,71011,68780,66747,70812,2231,4264,199,8703889,815.8,782.38,757.96,806.8,33.42,57.84,9,325,308.79,292.34,325.23,16.21,32.66,-0.23,793.6,758.94,717.11,800.76,34.66,76.49,-7.16,543.5,519.58,490.97,548.19,23.92,52.53,-4.69,813.8,778.78,735.99,821.56,35.02,77.81,-7.76
"CHE",2022,74338,69323,67240,71406,5015,7098,2932,8797679,845,780.58,755.56,805.61,64.42,89.44,39.39,337.3,303.47,285.51,321.43,33.83,51.79,15.87,807,747.96,702.27,793.64,59.04,104.73,13.36,557.6,511.73,480.48,542.98,45.87,77.12,14.62,823.1,767.54,720.81,814.27,55.56,102.29,8.83
"CHL",2017,106280,105899,103425,108374,381,2855,-2094,17610449,603.5,601.27,586.75,615.78,2.23,16.75,-12.28,453.9,452.2,441.15,463.25,1.7,12.75,-9.35,1005.7,1001.58,974.82,1028.34,4.12,30.88,-22.64,709.4,706.58,688.27,724.89,2.82,21.13,-15.49,640.7,638.2,621.95,654.45,2.5,18.75,-13.75
"CHL",2018,106747,107508,105398,109619,-761,1349,-2872,17722951,602.3,606.77,594.39,619.15,-4.47,7.91,-16.85,443.5,446.9,437.48,456.32,-3.4,6.02,-12.82,974.2,982.43,959.61,1005.25,-8.23,14.59,-31.05,689.1,694.73,679.12,710.35,-5.63,9.98,-21.25,623.6,628.6,614.74,642.46,-5,8.86,-18.86
"CHL",2019,109498,109117,106643,111592,381,2855,-2094,17818329,614.5,612.27,597.75,626.78,2.23,16.75,-12.28,443.3,441.6,430.55,452.65,1.7,12.75,-9.35,967.4,963.28,936.52,990.04,4.12,30.88,-22.64,685.7,682.88,664.57,701.19,2.82,21.13,-15.49,621.5,619,602.75,635.25,2.5,18.75,-13.75
"CHL",2020,125487,110726,107390,114063,14761,18097,11424,17897768,701.1,617.77,598.19,637.34,83.33,102.91,63.76,494.8,436.3,421.4,451.2,58.5,73.4,43.6,1072.8,944.13,908.05,980.22,128.67,164.75,92.58,761.3,671.03,646.34,695.72,90.27,114.96,65.58,692.9,609.4,587.49,631.31,83.5,105.41,61.59
"CHL",2021,137355,112335,107921,116749,25020,29434,20606,17980070,764,623.27,597.37,649.16,140.73,166.63,114.84,530,431,411.29,450.71,99,118.71,79.29,1137.5,924.98,877.25,972.72,212.52,260.25,164.78,810.2,659.18,626.52,691.84,151.02,183.68,118.36,738.6,599.8,570.81,628.79,138.8,167.79,109.81
"CHL",2022,136835,113944,108361,119528,22891,28474,17307,18063891,757.5,628.77,596.01,661.52,128.73,161.49,95.98,506.5,425.7,400.77,450.63,80.8,105.73,55.87,1122.2,905.83,845.45,966.21,216.37,276.75,155.99,792.9,647.33,606.02,688.65,145.57,186.88,104.25,715.2,590.2,553.53,626.87,125,161.67,88.33
"COL",2015,218282,216303,210059,222546,1979,8223,-4264,47114686,463.3,460.94,451.72,470.16,2.36,11.58,-6.86
"COL",2016,221868,222360,216732,227988,-492,5136,-6120,47620114,465.9,465.85,457.54,474.16,0.05,8.36,-8.26
"COL",2017,224888,228417,223010,233824,-3529,1878,-8936,48342970,465.2,470.76,462.78,478.74,-5.56,2.42,-13.54
"COL",2018,235093,234475,228847,240102,618,6246,-5009,49267307,477.2,475.67,467.36,483.98,1.53,9.84,-6.78
"COL",2019,241956,240532,234289,246775,1424,7667,-4819,50178762,482.2,480.58,471.36,489.8,1.62,10.84,-7.6
"COL",2020,301431,246589,239437,253742,54842,61994,47689,50924491,591.6,485.49,474.93,496.05,106.11,116.67,95.55
"COL",2021,363078,252647,244387,260906,110431,118691,102172,51653138,703.3,490.4,478.21,502.59,212.9,225.09,200.71
"COL",2022,285910,258704,249210,268198,27206,36700,17712,52487363,544.9,495.31,481.3,509.32,49.59,63.6,35.58
"CPV",2015,2761,2638,2252,3025,123,509,-264,551750,500.5,478.46,409.79,547.13,22.04,90.71,-46.63
"CPV",2016,2591,2665,2316,3013,-74,275,-422,557750,464.5,477.77,415.87,539.67,-13.27,48.63,-75.17
"CPV",2017,2497,2691,2356,3026,-194,141,-529,564208,442.6,477.08,417.61,536.55,-34.48,24.99,-93.95
"CPV",2018,2836,2718,2369,3066,118,467,-230,570750,497,476.39,414.49,538.29,20.61,82.51,-41.29
